Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
CDP,Short,-1.05618,0.905129,0,100,99.7737
ASML,Skip,-0.156805,-14.6813,0,99.7737,99.7737
BLND,Short,-18.4953,-18.3575,1,99.7737,104.353
HBM,Short,-3.93781,-5.46985,1,104.353,105.78
DAIO,Short,-1.65104,-6.21302,1,105.78,107.423
CALX,Short,-3.55843,14.0206,0,107.423,103.657
GROY,Short,-15.9734,2.22222,0,103.657,103.082
XPEL,Short,-16.0643,-16.0419,1,103.082,107.216
INLX,Buy,2.20084,0,0,107.216,107.216
CINT,Buy,10.7832,0.990099,1,107.216,107.481
STRM,Short,-3.7753,7.37374,0,107.481,105.5
KTCC,Short,-1.60748,15.8559,0,105.5,101.318
PARR,Buy,4.98463,0,0,101.318,101.318
CETX,Buy,8.41824,6.79394,1,101.318,103.039
KRT,Short,-2.38883,-4.19691,1,103.039,104.12
LGL,Short,-13.9657,4.10959,0,104.12,103.05
NRT,Short,-1.15783,3.03448,0,103.05,102.268
RGA,Short,-1.72453,-4.53597,1,102.268,103.428
DRTS,Buy,5.60409,17.931,1,103.428,108.064
VRCA,Buy,2.88594,0,0,108.064,108.064
LPTH,Short,-4.34777,10.3383,0,108.064,105.271
MFIN,Buy,1.05011,3.27511,1,105.271,106.133
PG,Short,-1.5131,-1.02094,1,106.133,106.404
QTWO,Buy,1.25797,5.42146,1,106.404,107.846
MWA,Buy,3.26218,-9.43551,0,107.846,105.302
HNST,Short,-3.11181,-2.38095,1,105.302,105.929
NUTX,Short,-16.5948,7.33333,0,105.929,103.987
ALLY,Skip,0.260167,-2.45771,0,103.987,103.987
CFFN,Buy,1.39019,2.4957,1,103.987,104.636
YORW,Short,-3.67691,0.288184,0,104.636,104.56
WOR,Buy,3.73604,-5.50592,0,104.56,103.121
URBN,Buy,9.69949,2.26725,1,103.121,103.706
PCRX,Short,-5.24946,6.25,0,103.706,102.085
OWL,Buy,5.68045,-2.48204,0,102.085,101.452
BBAR,Buy,5.55904,-7.69231,0,101.452,99.5009
ONL,Buy,0.514298,-7.42736,0,99.5009,97.6533
MLSS,Buy,11.8747,18.1818,1,97.6533,102.092
CRWD,Short,-2.35584,18.4868,0,102.092,97.3737
WMG,Buy,2.37916,5.67495,1,97.3737,98.7552
LODE,Short,-16.2552,-5.06329,1,98.7552,100.005
LAMR,Buy,4.92785,2.87714,1,100.005,100.725
