Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
STGW,Short,-3.69749,2.72989,0,100,99.3175
OPEN,Short,-4.77194,-17.4359,1,99.3175,103.647
EVGO,Buy,3.26985,-11.3597,0,103.647,100.703
BPT,Short,-3.98937,2.01649,0,100.703,100.196
AEMD,Short,-9.01272,0,0,100.196,100.196
CPA,Buy,10.4099,-6.13434,0,100.196,98.659
ARE,Skip,0.142401,2.46575,0,98.659,98.659
PBA,Buy,0.617013,4.38549,1,98.659,99.7407
VC,Buy,4.09846,6.86057,1,99.7407,101.451
TTE,Short,-0.526363,-1.8936,1,101.451,101.932
QCOM,Buy,5.73307,-0.87204,0,101.932,101.709
ZION,Buy,4.11288,-1.35727,0,101.709,101.364
KWR,Short,-5.07096,18.1292,0,101.364,96.7702
BRLT,Short,-5.67597,-5.18519,1,96.7702,98.0246
FI,Short,-1.04827,1.00597,0,98.0246,97.7781
KDP,Short,-3.34419,15.3846,0,97.7781,94.0174
MXCT,Buy,11.5892,8.78049,1,94.0174,96.0812
AGNC,Buy,2.78498,-1.56938,0,96.0812,95.7042
AMWD,Short,-2.50712,6.52776,0,95.7042,94.1424
PKOH,Short,-32.2608,7.21154,0,94.1424,92.4451
RNTX,Skip,0,0,0,92.4451,92.4451
COLM,Buy,1.76478,-10.0414,0,92.4451,90.1244
GANX,Short,-20.5175,7.08333,0,90.1244,88.5284
NOV,Buy,2.75024,-10.174,0,88.5284,86.2767
ORLA,Short,-4.54465,-3.73961,1,86.2767,87.0833
ERII,Short,-7.56433,12.1331,0,87.0833,84.4418
BOOT,Buy,44.6863,21.0753,1,84.4418,88.8909
AMSF,Skip,0.320682,4.55524,0,88.8909,88.8909
CDE,Buy,1.2818,-1.97505,0,88.8909,88.452
AZ,Buy,12.9308,12.9771,1,88.452,91.3216
VMEO,Buy,5.87559,16.7979,1,91.3216,95.1567
NRIM,Buy,0.601573,1.54839,1,95.1567,95.525
BBY,Short,-0.568825,2.41267,0,95.525,94.9489
ALNY,Buy,6.85282,-4.10431,0,94.9489,93.9746
APRE,Buy,15.8663,69.8473,1,93.9746,110.384
AZ,Short,-12.8744,-7.39599,1,110.384,112.425
ACHV,Short,-5.51617,2.20588,0,112.425,111.805
EVRG,Skip,0.352192,-6.18978,0,111.805,111.805
AZ,Buy,11.0994,1.3986,1,111.805,112.196
EDN,Short,-12.5053,-5.68182,1,112.196,113.79
CUBE,Skip,-0.120735,-2.40893,0,113.79,113.79
BRFH,Buy,18.6267,-5.03597,0,113.79,112.357
JNPR,Buy,4.06723,-8.48421,0,112.357,109.974
BANR,Buy,0.793563,-0.339356,0,109.974,109.881
CNEY,Buy,5.71896,-6.99301,0,109.881,107.96
EVCM,Buy,1.17061,11.6349,1,107.96,111.1
PETS,Buy,1.67465,2.2787,1,111.1,111.733
ACHV,Buy,3.21335,-8.09249,0,111.733,109.473
SUPN,Short,-13.1883,-0.788782,1,109.473,109.688
SKY,Short,-1.52856,3.29761,0,109.688,108.784
COST,Skip,-0.152512,-1.07864,0,108.784,108.784
ABUS,Buy,1.67476,-7.91139,0,108.784,106.633
INZY,Buy,15.3348,-21.0648,0,106.633,101.017
CLRO,Buy,7.63853,-22.0238,0,101.017,95.4551
HIVE,Short,-15.5664,-15.0418,1,95.4551,99.0447
NGVC,Short,-0.623886,5.9322,0,99.0447,97.5758
GILD,Buy,1.27756,10.3456,1,97.5758,100.099
HGV,Short,-2.47658,-7.84454,1,100.099,102.063
SHG,Buy,0.659609,-0.0860092,0,102.063,102.041
CCI,Buy,2.26279,-3.06,0,102.041,101.26
FMS,Short,-5.49957,0.0863061,0,101.26,101.238
CNTA,Short,-6.64575,-15.4948,1,101.238,105.16
COSM,Skip,-0.425313,-6.14035,0,105.16,105.16
TWO,Buy,1.15119,2.57634,1,105.16,105.837
CGEM,Buy,12.3635,6.79612,1,105.837,107.635
PSMT,Short,-3.28151,-2.9874,1,107.635,108.439
LIVE,Buy,11.5437,-33.9869,0,108.439,99.2254
