Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
SSBI,Buy,4.21136,-1.93843,0,100,99.5154
NUTX,Short,-4.93518,-3.44828,1,99.5154,100.373
MCK,Skip,0.319284,-10.531,0,100.373,100.373
ASPS,Short,-0.970879,-14.8936,1,100.373,104.111
BPMC,Buy,15.054,5.56344,1,104.111,105.559
GLBS,Buy,15.5182,-2.51463,0,105.559,104.895
JJSF,Buy,0.643308,5.6469,1,104.895,106.376
ABM,Short,-1.82047,5.83554,0,106.376,104.824
GLNG,Buy,4.49222,-16.4389,0,104.824,100.516
DOW,Buy,2.64604,13.204,1,100.516,103.834
AMTX,Skip,-0.481483,-3.27869,0,103.834,103.834
PCH,Buy,0.873136,1.26548,1,103.834,104.162
MDIA,Short,-2.3605,-0.869565,1,104.162,104.389
AMWL,Buy,11.7325,-11.0687,0,104.389,101.5
TLPH,Buy,9.99867,-10.1587,0,101.5,98.9225
MPAA,Buy,4.93409,-6.72196,0,98.9225,97.2601
BLMN,Short,-7.016,14.7508,0,97.2601,93.6735
IPGP,Short,-2.53903,6.00102,0,93.6735,92.2681
NTES,Buy,6.05155,-3.75056,0,92.2681,91.403
SATL,Buy,21.6413,-13.37,0,91.403,88.3479
OSK,Short,-11.6239,-3.82179,1,88.3479,89.192
GHI,Skip,-0.43446,-4.64516,0,89.192,89.192
ADSK,Buy,4.1088,7.14448,1,89.192,90.785
WTS,Short,-4.52296,-2.02501,1,90.785,91.2446
NRG,Buy,10.2592,2.91209,1,91.2446,91.9089
KROS,Buy,14.2429,-13.2264,0,91.9089,88.8699
NRDS,Short,-3.53481,-3.15985,1,88.8699,89.5719
OPCH,Short,-1.22383,11.5789,0,89.5719,86.979
PDD,Short,-7.22964,2.18174,0,86.979,86.5046
POAI,Buy,29.7511,28.9008,1,86.5046,92.7547
CBSH,Buy,1.83078,5.91671,1,92.7547,94.1268
FLYW,Short,-3.21556,1.45617,0,94.1268,93.7841
PPG,Short,-0.673127,0.482815,0,93.7841,93.6709
NRIM,Short,-0.561376,-7.96304,1,93.6709,95.5357
FRO,Buy,1.50254,-9.15224,0,95.5357,93.3497
