Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
FRGT,Short,-1.16522,-46.376,1,132.523,147.888
NVCR,Buy,4.21103,-0.300587,0,147.888,147.777
IRTC,Skip,-0.245798,-2.76074,0,147.777,147.777
IDCC,Buy,3.49027,6.56419,1,147.777,150.202
INTT,Buy,9.78689,10.3448,1,150.202,154.086
CASH,Short,-2.911,0.855676,0,154.086,153.757
NNI,Skip,0.484238,0.880235,0,153.757,153.757
APLT,Buy,9.65919,5.70248,1,153.757,155.949
COHR,Skip,0.313375,5.70375,0,155.949,155.949
TCRX,Buy,4.54597,-6.38298,0,155.949,153.46
BALL,Short,-1.12586,5.02981,0,153.46,151.53
TECH,Buy,2.62677,5.36164,1,151.53,153.562
VRE,Buy,1.70445,-6.57823,0,153.562,151.036
HWKN,Short,-4.9882,10.192,0,151.036,147.188
DK,Skip,-0.484651,-1.40152,0,147.188,147.188
AXON,Buy,6.6204,-12.7329,0,147.188,142.502
WBS,Buy,3.8188,-12.5998,0,142.502,138.014
FAMI,Buy,12.3059,-17.1582,0,138.014,132.093
WFC,Skip,-0.452697,-0.435143,0,132.093,132.093
EVH,Buy,3.02822,4.26787,1,132.093,133.503
RIOT,Buy,5.52609,-19.4855,0,133.503,126.999
AVNT,Buy,32.4438,10.3586,1,126.999,130.288
CISO,Buy,14.4358,12.6316,1,130.288,134.403
KNDI,Short,-10.2726,7.14286,0,134.403,132.003
ARMP,Skip,-0.0637175,-1.61002,0,132.003,132.003
IMVT,Buy,2.00793,6.85194,1,132.003,134.264
LE,Short,-2.0856,4.63097,0,134.264,132.709
DKNG,Short,-9.92239,-19.1706,1,132.709,139.07
WDI,Short,-0.539054,-2.1654,1,139.07,139.823
TSHA,Short,-7.92435,-9.52381,1,139.823,143.152
GNLX,Buy,8.40344,1.45631,1,143.152,143.673
NOVA,Buy,7.24555,-11.0591,0,143.673,139.701
