Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
LSTR,Buy,5.97392,6.36704,1,100,101.592
IT,Short,-3.60566,3.525,0,101.592,100.696
SKE,Buy,5.10219,-8.40373,0,100.696,98.5809
STGW,Short,-1.94538,-3.03468,1,98.5809,99.3288
LAZ,Buy,1.21741,12.2789,1,99.3288,102.378
SXC,Skip,-0.461814,-12.8957,0,102.378,102.378
SANW,Buy,36.3218,7.65957,1,102.378,104.338
CC,Buy,8.37179,8.46286,1,104.338,106.546
TRC,Buy,1.84845,-0.454545,0,106.546,106.425
HDB,Buy,1.24678,0.832977,1,106.425,106.646
EPSN,Short,-1.53134,-10.1911,1,106.646,109.364
BWFG,Short,-0.877861,-0.722624,1,109.364,109.561
CMTG,Buy,35.187,78.6957,1,109.561,131.116
SYK,Skip,-0.0941623,-1.99726,0,131.116,131.116
AVB,Buy,5.34923,0.775491,1,131.116,131.37
PSTL,Skip,0.154192,-0.92264,0,131.37,131.37
DX,Buy,5.2594,5.02513,1,131.37,133.021
WEN,Short,-2.33343,10.641,0,133.021,129.482
SSP,Buy,9.81128,-19.5745,0,129.482,123.146
ENSG,Buy,4.21532,-1.15886,0,123.146,122.789
BMI,Short,-0.517644,5.491,0,122.789,121.103
TGT,Short,-3.49993,-5.34412,1,121.103,122.721
KEQU,Short,-0.74521,0.588235,0,122.721,122.541
ACHC,Buy,3.35302,10.7955,1,122.541,125.848
VTGN,Buy,86.2603,26.4706,1,125.848,134.176
AM,Buy,4.16127,6.4486,1,134.176,136.339
HD,Skip,-0.063521,4.1989,0,136.339,136.339
TATT,Short,-3.84429,3.52046,0,136.339,135.139
PATH,Buy,4.72242,13.7255,1,135.139,139.776
AMPH,Short,-5.71658,0.465477,0,139.776,139.614
SNDR,Skip,-0.377076,11.9164,0,139.614,139.614
AMN,Buy,0.889465,7.07793,1,139.614,142.084
BBVA,Buy,16.7937,7.92193,1,142.084,144.898
KRYS,Buy,2.17876,-2.30064,0,144.898,144.065
BAER,Skip,0.00160046,0.101833,0,144.065,144.065
BUR,Short,-1.09336,-1.03935,1,144.065,144.439
BLRX,Buy,10.2321,-7.53769,0,144.439,141.717
KNX,Buy,0.587657,4.66356,1,141.717,143.37
BANC,Buy,4.5778,-21.8219,0,143.37,135.548
MNPR,Buy,7.08723,0.566319,1,135.548,135.74
PLOW,Buy,1.09102,-6.28299,0,135.74,133.608
TRIB,Short,-0.982482,4.04624,0,133.608,132.256
MOD,Short,-3.37558,-0.305182,1,132.256,132.357
BITF,Buy,4.13543,-12.4224,0,132.357,128.247
MIO,Short,-1.09841,0.148267,0,128.247,128.199
ETON,Buy,4.7254,1.15207,1,128.199,128.568
PM,Short,-6.61103,-4.69072,1,128.568,130.076
MGY,Buy,5.67812,-3.64871,0,130.076,128.89
JNPR,Short,-1.86988,-8.15678,1,128.89,131.518
CASH,Buy,19.7948,-14.7944,0,131.518,126.654
F,Buy,6.53104,-4.51613,0,126.654,125.224
TDY,Short,-2.20244,-3.35923,1,125.224,126.275
BRZE,Short,-20.0962,-2.34828,1,126.275,127.017
BL,Skip,-0.0510376,3.68359,0,127.017,127.017
EPM,Buy,6.14836,0.49505,1,127.017,127.174
SBAC,Short,-4.02516,1.734,0,127.174,126.623
ARCC,Skip,-0.498603,-2.61701,0,126.623,126.623
ESTC,Short,-9.50608,1.31052,0,126.623,126.208
MRCC,Buy,3.167,-2.46085,0,126.208,125.431
PSNL,Short,-18.1455,-13.7143,1,125.431,129.732
CARV,Short,-0.506243,-4.10959,1,129.732,131.065
EPAC,Short,-3.31859,-1.96684,1,131.065,131.709
FFBC,Buy,6.54143,1.86413,1,131.709,132.323
MDLZ,Buy,1.12933,4.07808,1,132.323,133.672
AVNW,Buy,4.26386,-9.08111,0,133.672,130.637
ORIC,Buy,19.1896,-6.31579,0,130.637,128.574
VTOL,Buy,10.8537,-3.75079,0,128.574,127.369
OGS,Short,-0.526984,2.63473,0,127.369,126.53
AGNC,Buy,2.92754,-3.66926,0,126.53,125.369
BALL,Short,-2.7595,-12.3402,1,125.369,129.237
AMGN,Buy,2.73502,-1.09537,0,129.237,128.883
KKR,Short,-1.64998,-2.7137,1,128.883,129.757
GL,Buy,2.20499,2.54159,1,129.757,130.582
BMRA,Buy,3.17648,13.3705,1,130.582,134.947
FCEL,Buy,5.97643,3.64842,1,134.947,136.178
ORGO,Buy,8.29349e+37,-89.0225,0,136.178,105.87
VTEX,Buy,3.2462,7.61671,1,105.87,107.886
LMNR,Skip,0.157739,-1.3181,0,107.886,107.886
CREX,Short,-4.14356,-4.74138,1,107.886,109.165
HLMN,Buy,0.611509,-3.15884,0,109.165,108.303
HURC,Buy,5.66871,-9.23695,0,108.303,105.802
TFC,Skip,-0.0500386,0.465549,0,105.802,105.802
TEAM,Short,-1.78244,-3.27353,1,105.802,106.668
MVST,Short,-10.5909,16.7095,0,106.668,102.212
ARKO,Skip,-0.424354,-20.2719,0,102.212,102.212
MODV,Buy,3.83203,9.71413,1,102.212,104.694
FBRT,Buy,3.52154,8.58086,1,104.694,106.94
MCRI,Buy,9.41246,6.09683,1,106.94,108.57
GPRE,Buy,4.22638,0,0,108.57,108.57
