Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
HAL,Buy,11.199,-3.70643,0,116.211,115.134
STKH,Buy,19.4508,34.0429,1,115.134,124.933
GTIM,Buy,2.51852,-2.21675,0,124.933,124.241
GETY,Short,-8.34237,-11.2554,1,124.241,127.737
STXS,Buy,6.01917,-13.1491,0,127.737,123.538
ATEN,Buy,1.89071,6.17496,1,123.538,125.445
ATEX,Buy,5.15123,0.685518,1,125.445,125.66
GEF,Buy,9.65745,-4.10619,0,125.66,124.37
VATE,Buy,11.6508,5.61555,1,124.37,126.116
FNWD,Short,-2.97827,0.09375,0,126.116,126.086
BCAL,Buy,0.697846,-0.324675,0,126.086,125.984
