Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
DCTH,Buy,6.55026,9.65732,1,100,102.414
CEVA,Short,-8.45587,-4.03087,1,102.414,103.446
PGNY,Short,-0.868709,-3.92784,1,103.446,104.462
BNRG,Buy,14.4307,-6.48306,0,104.462,102.769
CCLD,Buy,1.10725,-2,0,102.769,102.255
HSII,Short,-3.3343,-2.4,1,102.255,102.869
REAL,Short,-8.39601,16.3683,0,102.869,98.6593
LKFN,Buy,5.6217,12.3158,1,98.6593,101.697
HAL,Short,-2.31419,5.27373,0,101.697,100.356
DRMA,Buy,51.316,28.3186,1,100.356,107.461
IAS,Short,-3.25648,-3.94973,1,107.461,108.522
YCBD,Buy,8.07475,-2.7027,0,108.522,107.789
PSEC,Skip,0.441757,-6.51203,0,107.789,107.789
RKDA,Short,-2.64576,154.473,0,107.789,66.1627
WAFD,Short,-2.95695,5.14837,0,66.1627,65.3111
UPST,Buy,5.39023,-4.86661,0,65.3111,64.5165
UCL,Short,-7.59519,-4.85876,1,64.5165,65.3002
GAMB,Short,-5.88493,13.5089,0,65.3002,63.0948
CELC,Buy,0.814228,11.7978,1,63.0948,64.9558
CRC,Buy,4.23897,-2.93722,0,64.9558,64.4788
SCL,Buy,3.26871,-2.77608,0,64.4788,64.0313
RH,Short,-2.70147,10.0439,0,64.0313,62.4235
GMAB,Short,-0.550172,-1.07282,1,62.4235,62.5909
DY,Buy,3.18538,9.62406,1,62.5909,64.0969
MANH,Short,-0.931926,-11.6579,1,64.0969,65.9649
LSPD,Buy,1.49248,0.0825083,1,65.9649,65.9786
OUT,Buy,5.69088,-2.86885,0,65.9786,65.5053
BZFD,Buy,14.0279,-1.90024,0,65.5053,65.1942
IRD,Buy,11.7087,-1.80587,0,65.1942,64.8998
JOUT,Buy,7.08556,-13.4615,0,64.8998,62.7157
VITL,Buy,6.27088,-5.79965,0,62.7157,61.8064
CNNE,Buy,6.92096,-10.3755,0,61.8064,60.2032
RYTM,Skip,-0.304955,-9.74157,0,60.2032,60.2032
GSIT,Buy,1.18719,20.9544,1,60.2032,63.357
WAVE,Buy,16.3598,7.05726,1,63.357,64.4748
LEVI,Buy,2.52079,-0.862069,0,64.4748,64.3359
DFH,Buy,12.1873,13.9713,1,64.3359,66.583
NSIT,Buy,41.7753,35.5649,1,66.583,72.503
EMR,Skip,-0.425225,1.9046,0,72.503,72.503
TLPH,Buy,8.383,12.7729,1,72.503,74.8182
SPIR,Buy,13.2963,32.4754,1,74.8182,80.8926
GMGI,Buy,30.1621,-4.10959,0,80.8926,80.0615
CINT,Short,-1.54749,12.0332,0,80.0615,77.653
MGNX,Skip,0.178106,12.6418,0,77.653,77.653
TGI,Buy,0.854464,-0.127836,0,77.653,77.6282
FULC,Buy,5.64719,8.41667,1,77.6282,79.2616
VXRT,Skip,0.0802616,-5.65657,0,79.2616,79.2616
AOS,Short,-0.557189,-3.03883,1,79.2616,79.8638
GNTX,Short,-1.35795,-6.2574,1,79.8638,81.1131
INN,Buy,2.23025,1.29032,1,81.1131,81.3748
CAC,Skip,0.36877,-2.46914,0,81.3748,81.3748
ARCT,Buy,6.69973,14.7407,1,81.3748,84.3736
CALC,Buy,2.44125,1.51134,1,84.3736,84.6924
SAR,Skip,0.156361,-0.292398,0,84.6924,84.6924
TFPM,Buy,1.50842,9.43522,1,84.6924,86.6901
MDWD,Short,-11.1592,12.5235,0,86.6901,83.9759
PINS,Skip,0.17236,6.27755,0,83.9759,83.9759
BTBT,Short,-5.74152,-6.13497,1,83.9759,85.2639
PBYI,Buy,6.0126,-6.74487,0,85.2639,83.8262
AXGN,Buy,14.7464,24.0964,1,83.8262,88.876
FBRX,Short,-1.6638,-5.04202,1,88.876,89.9962
CHCO,Buy,2.05249,-6.90666,0,89.9962,88.4423
INFU,Short,-5.02582,-1.70836,1,88.4423,88.82
AMRK,Skip,0.321856,4.30168,0,88.82,88.82
ERII,Buy,6.06303,-3.58043,0,88.82,88.025
ROCK,Short,-1.97999,-7.90068,1,88.025,89.7636
PCH,Buy,3.82724,1.95759,1,89.7636,90.2029
NVVE,Short,-27.4206,-17.8295,1,90.2029,94.2236
JOUT,Short,-2.98763,8.0719,0,94.2236,92.3222
HALO,Buy,2.26786,-1.13636,0,92.3222,92.0599
KMPR,Buy,1.40868,2.82754,1,92.0599,92.7107
CSTE,Buy,4.6719,5.27859,1,92.7107,93.9341
HOUR,Short,-9.25483,4.64286,0,93.9341,92.8438
FLYX,Buy,14.4957,3.35821,1,92.8438,93.6233
DAKT,Skip,0.0403255,-6.5193,0,93.6233,93.6233
TLSA,Short,-3.49909,-12.2677,1,93.6233,96.4947
UBS,Buy,1.42309,7.03125,1,96.4947,98.1908
EWCZ,Skip,-0.454424,5.18293,0,98.1908,98.1908
SLGL,Buy,8.67931,20.8754,1,98.1908,103.315
SGHT,Buy,9.37459,-8.56164,0,103.315,101.104
CECO,Skip,-0.314518,-1.87037,0,101.104,101.104
MAPS,Short,-6.84039,-3.64261,1,101.104,102.025
CLRB,Short,-3.42319,7.69231,0,102.025,100.063
BHAT,Buy,18.7561,45.4449,1,100.063,111.431
KALV,Buy,8.31938,-6.01036,0,111.431,109.757
MORN,Short,-5.90923,-10.7069,1,109.757,112.694
BRT,Buy,0.725384,-1.50083,0,112.694,112.272
CPAY,Skip,0.20675,1.11245,0,112.272,112.272
BEAT,Short,-5.14474,-9.03955,1,112.272,114.809
BGLC,Skip,0.464962,-4.23684,0,114.809,114.809
MSA,Skip,0.237568,-17.2842,0,114.809,114.809
BTCS,Short,-8.08179,-13.9394,1,114.809,118.81
CFR,Skip,0.454773,0.45682,0,118.81,118.81
AVB,Short,-1.33691,2.95574,0,118.81,117.932
TLYS,Skip,0.459075,-23.6267,0,117.932,117.932
PJT,Buy,5.21639,5.75673,1,117.932,119.629
EWTX,Short,-10.4504,-14.5228,1,119.629,123.972
GLW,Buy,1.41666,-3.4295,0,123.972,122.91
MGA,Short,-5.46318,0.728248,0,122.91,122.686
KMDA,Short,-7.95441,0,0,122.686,122.686
