Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
PAYC,Skip,0.153428,2.27543,0,100,100
RES,Buy,16.061,-6.5407,0,100,98.3648
COUR,Short,-9.75435,-2.20403,1,98.3648,98.9068
TER,Short,-2.92299,-9.15907,1,98.9068,101.172
MBRX,Short,-1.93702,8.82353,0,101.172,98.9398
NPWR,Buy,15.3853,-6.25,0,98.9398,97.3939
ADTN,Buy,0.727378,2.02955,1,97.3939,97.8881
ASTS,Buy,4.50737,6.80101,1,97.8881,99.5524
HSII,Buy,16.9497,12.4698,1,99.5524,102.656
AMCX,Buy,2.34281,8.13367,1,102.656,104.743
XFOR,Short,-33.1286,-10.0962,1,104.743,107.387
CURI,Short,-1.84053,-11.5346,1,107.387,110.484
LMB,Short,-5.60234,-1.33515,1,110.484,110.853
WAB,Buy,0.901636,2.63364,1,110.853,111.582
HCC,Buy,8.01815,11.6874,1,111.582,114.843
ITGR,Buy,2.82955,2.8008,1,114.843,115.647
SEAT,Buy,11.1511,0.264901,1,115.647,115.723
BBY,Buy,6.66642,4.8131,1,115.723,117.116
EXFY,Buy,7.79347,-0.277008,0,117.116,117.035
CINT,Short,-2.55328,-8.40198,1,117.035,119.493
MTLS,Short,-7.33584,-24.457,1,119.493,126.799
SES,Buy,0.943041,21.0412,1,126.799,133.469
AXSM,Buy,7.42435,4.35294,1,133.469,134.922
LVLU,Buy,25.7754,-10.0364,0,134.922,131.536
HRL,Short,-3.7631,0.78589,0,131.536,131.278
HOOK,Short,-6.29193,1.74129,0,131.278,130.706
JOUT,Buy,7.4023,7.4023,1,130.706,133.125
AXON,Buy,25.7986,5.14429,1,133.125,134.837
EXAS,Short,-0.978398,3.33333,0,134.837,133.714
BOKF,Buy,6.56199,-0.965083,0,133.714,133.391
WDAY,Skip,-0.484203,-5.44149,0,133.391,133.391
ARAY,Buy,3.15068,8.47458,1,133.391,136.217
INVE,Buy,2.89064,-21.2963,0,136.217,128.965
NWE,Short,-2.82499,0.242356,0,128.965,128.887
BX,Short,-9.67274,10.1859,0,128.887,125.605
DRH,Short,-3.17412,-2.97073,1,125.605,126.537
MAR,Skip,-0.0529349,-1.44958,0,126.537,126.537
URGN,Buy,10.5429,-7.75138,0,126.537,124.085
GPOR,Buy,12.1868,-9.2139,0,124.085,121.227
FORR,Skip,0.480074,4.44382,0,121.227,121.227
SPRY,Buy,2.44784,12.4486,1,121.227,125
