Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
SLN,Buy,3.35296,-36.4159,0,100,90.896
AMP,Short,-0.947497,2.32818,0,90.896,90.367
CMTL,Short,-7.72472,14.1509,0,90.367,87.17
TTEC,Short,-15.7072,16.0265,0,87.17,83.6775
ITT,Buy,2.45981,3.86936,1,83.6775,84.4869
STXS,Buy,2.49068,-2.43902,0,84.4869,83.9717
XOM,Buy,3.31774,9.16667,1,83.9717,85.8961
ARKR,Short,-3.79508,0.280249,0,85.8961,85.8359
HMN,Short,-2.78458,0.637349,0,85.8359,85.6991
LAZR,Buy,21.1272,24.0876,1,85.6991,90.8599
NEXT,Buy,1.19002,-2.96736,0,90.8599,90.1858
PRI,Short,-0.680954,1.58915,0,90.1858,89.8275
HYFM,Buy,11.72,-11.0032,0,89.8275,87.3565
LNSR,Buy,1.6151,-2.9249,0,87.3565,86.7178
MVIS,Short,-7.39003,10.1695,0,86.7178,84.5131
CE,Skip,0.229083,-7.31777,0,84.5131,84.5131
XBIT,Buy,9.25167,5.74713,1,84.5131,85.7274
ATHM,Short,-2.87187,-8.04246,1,85.7274,87.451
COHR,Buy,8.84451,8.08011,1,87.451,89.2175
JNPR,Short,-4.60484,-1.6699,1,89.2175,89.59
GNLX,Short,-9.15225,-31.5927,1,89.59,96.666
REG,Skip,0.371913,-0.853443,0,96.666,96.666
JBGS,Buy,0.503249,-6.35268,0,96.666,95.1307
BEAM,Short,-10.4269,-8.60768,1,95.1307,97.1779
DHI,Skip,0.14133,-3.57143,0,97.1779,97.1779
EDSA,Buy,8.8924,-0.487805,0,97.1779,97.0594
FBK,Buy,3.92655,10.1845,1,97.0594,99.5306
HFFG,Buy,19.6557,17.3077,1,99.5306,103.837
DOLE,Short,-0.523367,6.81614,0,103.837,102.068
HQI,Skip,-5.61442e-08,0,0,102.068,102.068
AA,Short,-4.58715,1.75479,0,102.068,101.62
HURC,Buy,24.7231,11.9519,1,101.62,104.656
OKLO,Skip,0.0239963,-0.0970874,0,104.656,104.656
CVNA,Buy,3.06214,3.77086,1,104.656,105.643
WLY,Buy,1.03798,2.43069,1,105.643,106.285
IAS,Buy,14.1734,3.16973,1,106.285,107.127
CNVS,Short,-10.6673,-0.531915,1,107.127,107.27
SG,Short,-2.22339,-18.1013,1,107.27,112.124
HBNC,Buy,1.09591,0.448826,1,112.124,112.25
SOTK,Buy,2.01889,0.925926,1,112.25,112.51
EQR,Short,-1.28793,-0.462865,1,112.51,112.64
NOTV,Short,-2.70284,-3.52941,1,112.64,113.634
ONTF,Buy,2.62327,3.41151,1,113.634,114.603
SSSS,Buy,9.98954,23.1465,1,114.603,121.234
INVX,Buy,12.538,2.75562,1,121.234,122.07
NEXT,Short,-0.938482,1.0989,0,122.07,121.734
FTFT,Buy,6.20372,-36.0225,0,121.734,110.771
TRIN,Buy,0.995087,3.7037,1,110.771,111.797
