Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
ALB,Skip,0.270724,-1.02669,0,108.426,108.426
MCK,Buy,1.23491,7.26993,1,108.426,110.397
ILPT,Short,-6.40336,-5.36693,1,110.397,111.878
FVRR,Buy,11.3478,19.009,1,111.878,117.195
AVAH,Buy,3.15986,11.6071,1,117.195,120.595
TCBI,Skip,-0.370804,8.10256,0,120.595,120.595
UFCS,Short,-3.75736,1.83673,0,120.595,120.042
ALKT,Buy,1.24608,16.5865,1,120.042,125.019
MCRB,Short,-1.21887,8.27586,0,125.019,122.433
NVO,Buy,2.05401,6.76074,1,122.433,124.502
YRD,Short,-2.84815,-35.4177,1,124.502,135.526
OZK,Buy,2.36876,8.11536,1,135.526,138.276
ESTC,Buy,3.54374,-30.986,0,138.276,127.564
COOK,Buy,4.01076,-12.3134,0,127.564,123.637
INBS,Short,-8.48411,-13.1646,1,123.637,127.706
SLNO,Buy,2.80385,-31.9149,0,127.706,117.517
CHCT,Short,-0.928896,6.23683,0,117.517,115.685
EEFT,Buy,2.12714,4.90317,1,115.685,117.103
WLY,Buy,1.22677,8.70755,1,117.103,119.652
PII,Buy,6.49104,6.14105,1,119.652,121.489
ENS,Buy,1.74827,9.11885,1,121.489,124.258
SMSI,Buy,1.81022,-14.1414,0,124.258,119.865
DAVA,Buy,3.17203,-6.95391,0,119.865,117.782
AOS,Buy,0.63148,9.42096,1,117.782,120.556
SSTK,Buy,1.69394,3.0959,1,120.556,121.489
ERNA,Skip,0.299681,3.36986,0,121.489,121.489
LGIH,Buy,2.36092,-0.181488,0,121.489,121.434
ANIX,Short,-1.81673,-4.94186,1,121.434,122.934
CNM,Short,-8.7396,-2.29859,1,122.934,123.64
TJX,Skip,0.386118,4.33645,0,123.64,123.64
YMAB,Buy,3.03126,-21.06,0,123.64,117.131
DSGN,Buy,3.96727,4.15913,1,117.131,118.349
CION,Buy,3.68704,1.17851,1,118.349,118.697
GES,Buy,5.52421,6.13569,1,118.697,120.518
MGLD,Buy,2.85714,2.85714,1,120.518,121.379
HCC,Buy,0.830864,0.171468,1,121.379,121.431
BRID,Short,-10.0604,-23.7247,1,121.431,128.633
BPOP,Buy,0.714588,3.24402,1,128.633,129.676
GSM,Short,-0.652423,-1.86104,1,129.676,130.28
KNTK,Skip,0.222977,2.60782,0,130.28,130.28
SSD,Buy,4.48437,-3.81431,0,130.28,129.037
ESPR,Buy,5.61607,16.699,1,129.037,134.424
DRVN,Short,-2.15474,-1.69369,1,134.424,134.993
HLI,Buy,1.71479,15.1857,1,134.993,140.118
AOSL,Short,-3.63366,-5.45455,1,140.118,142.029
MXCT,Buy,0.661306,8.87246,1,142.029,145.179
NFBK,Skip,0.165623,-2.6749,0,145.179,145.179
CARV,Skip,0.369612,84.9102,0,145.179,145.179
MYNZ,Buy,6.61827,-12.0805,0,145.179,140.795
