Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
UPXI,Buy,18.6356,36.4718,1,100,109.118
KSCP,Short,-8.79307,-33.8043,1,109.118,118.34
KRYS,Buy,0.950873,8.97474,1,118.34,120.995
CMTL,Buy,1.56258,13.087,1,120.995,124.953
LAKE,Buy,1.54063,-1.08259,0,124.953,124.615
ATLO,Short,-0.634588,4.75073,0,124.615,123.135
CLH,Skip,-0.259557,-1.95189,0,123.135,123.135
VIVK,Short,-16.6268,-7.41935,1,123.135,125.419
PRQR,Buy,1.66342,4,1,125.419,126.673
BHR,Buy,3.65652,2.96703,1,126.673,127.613
ARBE,Short,-5.81224,-12.7907,1,127.613,131.694
GPRO,Buy,2.39269,-10.4199,0,131.694,128.263
EB,Buy,1.5942,1.41689,1,128.263,128.717
BC,Buy,2.35057,3.45109,1,128.717,129.828
CALM,Short,-0.802068,4.13444,0,129.828,128.486
INFA,Buy,15.7209,16.107,1,128.486,133.66
MYRG,Buy,0.639568,12.2078,1,133.66,137.739
BILI,Buy,3.6526,1.2404,1,137.739,138.166
ROP,Short,-1.15155,4.1719,0,138.166,136.725
KMDA,Buy,4.92332,4.61923,1,136.725,138.304
GLRE,Short,-0.853025,24.7333,0,138.304,129.752
ARCT,Skip,-0.239479,-3.78007,0,129.752,129.752
GPMT,Buy,4.29623,-6.52798,0,129.752,127.635
KRO,Buy,0.807361,-2.11599,0,127.635,126.959
OSW,Buy,1.52921,-11.6954,0,126.959,123.247
AACG,Buy,2.12256,-5.99002,0,123.247,121.402
KRO,Skip,-0.434758,21.0326,0,121.402,121.402
HOPE,Skip,0.498773,2.47696,0,121.402,121.402
ACI,Buy,2.37514,-3.15019,0,121.402,120.446
GEOS,Short,-2.82696,-1.24531,1,120.446,120.821
CTSO,Buy,12.5983,-5.46448,0,120.821,119.17
CB,Buy,1.53859,-3.78984,0,119.17,118.041
TBI,Short,-0.651261,-1.53374,1,118.041,118.494
INGR,Skip,-0.32238,6.01428,0,118.494,118.494
ATI,Short,-2.66364,-19.3649,1,118.494,124.23
ESLA,Buy,8.52558,6.93069,1,124.23,126.383
MET,Short,-2.06731,-0.637567,1,126.383,126.584
EML,Short,-1.85085,8.78683,0,126.584,123.803
FORM,Buy,4.53038,-10.939,0,123.803,120.418
CLDI,Skip,0.00702451,0,0,120.418,120.418
CHCO,Buy,4.60205,1.77854,1,120.418,120.953
BANF,Buy,9.82094,3.61095,1,120.953,122.045
BHC,Skip,-0.189778,-16.6009,0,122.045,122.045
CBOE,Buy,2.82251,3.99288,1,122.045,123.263
COLB,Buy,1.21516,0.308778,1,123.263,123.358
SLDB,Buy,8.13482,5.2381,1,123.358,124.974
BHB,Skip,-0.0939004,-1.58177,0,124.974,124.974
CPS,Buy,12.6808,-4.10403,0,124.974,123.692
FIVN,Buy,0.777008,0,0,123.692,123.692
ASTE,Short,-5.21246,-7.50257,1,123.692,126.012
ASIX,Buy,2.77684,-1.75258,0,126.012,125.46
MBRX,Buy,16.9739,-1.16279,0,125.46,125.095
DRRX,Buy,3.05724,15.0794,1,125.095,129.811
MTLS,Buy,7.03995,-7.65027,0,129.811,127.328
MVIS,Buy,11.2376,9.87124,1,127.328,130.47
BXC,Buy,1.80738,20.3213,1,130.47,137.098
BEAT,Buy,7.77124,11.7949,1,137.098,141.141
ALNY,Short,-0.978707,-12.6235,1,141.141,145.595
PCYO,Buy,2.46979,-0.0910747,0,145.595,145.562
CTO,Short,-2.02328,0.845744,0,145.562,145.254
AFL,Buy,1.17534,-1.69149,0,145.254,144.64
INKT,Buy,1.40972,-14.3564,0,144.64,139.449
ARW,Short,-1.99237,2.86067,0,139.449,138.452
CETY,Buy,11.8151,-19.0909,0,138.452,131.844
LYFT,Short,-14.279,-6.50096,1,131.844,133.986
SGC,Short,-1.23526,-20.3587,1,133.986,140.806
MRVI,Buy,1.12109,-1.89651,0,140.806,140.138
MPWR,Buy,4.00894,-12.0539,0,140.138,135.915
SEB,Skip,0.224597,-0.261221,0,135.915,135.915
CROX,Buy,5.11784,22.9805,1,135.915,143.724
HITI,Buy,9.22629,0.244798,1,143.724,143.812
PGNY,Buy,3.86032,42.305,1,143.812,159.022
CAT,Buy,3.22686,11.3717,1,159.022,163.543
SMCI,Buy,3.66521,9.2893,1,163.543,167.341
AUID,Buy,10.2963,38.1842,1,167.341,183.315
ALXO,Short,-5.55186,10.7941,0,183.315,178.368
GHC,Buy,5.6198,10.4177,1,178.368,183.014
GETY,Buy,7.15356,-26.8456,0,183.014,170.731
CF,Skip,-0.0632206,4.22046,0,170.731,170.731
AGO,Buy,2.83939,-35.9486,0,170.731,155.387
FELE,Skip,0.343447,-4.52668,0,155.387,155.387
CXAI,Buy,1.14532,-12.5561,0,155.387,150.509
CHCI,Short,-1.39559,-8.08656,1,150.509,153.552
WNW,Buy,17.7944,-4.41932,0,153.552,151.856
LMNR,Buy,3.40793,39.1026,1,151.856,166.701
HOOK,Buy,1.50006,-6.87227,0,166.701,163.837
ASLE,Short,-3.41363,-1.79718,1,163.837,164.573
CHE,Short,-0.987806,1.97228,0,164.573,163.761
ORLY,Short,-0.936633,-3.76056,1,163.761,165.301
VERU,Short,-1.65048,1.6129,0,165.301,164.634
EHC,Buy,3.13155,0.0360187,1,164.634,164.649
GM,Buy,1.25025,-2.24168,0,164.649,163.726
TRMD,Short,-2.11482,0.488599,0,163.726,163.526
GECC,Skip,0.424457,19.2132,0,163.526,163.526
TNC,Buy,2.68224,-12.6551,0,163.526,158.353
BLBD,Buy,5.56156,-5.47264,0,158.353,156.186
AHH,Buy,1.49905,-11.939,0,156.186,151.524
DAVE,Short,-1.9166,-4.60166,1,151.524,153.268
WOR,Skip,-0.403269,0.921369,0,153.268,153.268
FF,Buy,0.622141,-5.4559,0,153.268,151.177
