Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
FCCO,Short,-1.32193,5.52834,0,100,98.6179
WINT,Buy,4.3438,-0.694444,0,98.6179,98.4467
PTGX,Short,-3.63904,-16.2033,1,98.4467,102.435
SBFG,Buy,2.08655,-1.16845,0,102.435,102.135
HP,Short,-0.52217,-5.01844,1,102.135,103.417
APEI,Short,-0.683803,-0.11325,1,103.417,103.446
CASH,Skip,0.136209,12.3851,0,103.446,103.446
CATY,Buy,1.81584,-2.44553,0,103.446,102.814
DUOT,Buy,3.96278,7.2188,1,102.814,104.669
MLP,Buy,1.90042,13.964,1,104.669,108.323
HAFC,Buy,4.32536,-6.14788,0,108.323,106.658
KSS,Short,-1.69663,4.55987,0,106.658,105.442
CPF,Buy,19.0757,41.5677,1,105.442,116.4
PPSI,Short,-14.5262,25.9314,0,116.4,108.854
CHRS,Buy,4.57118,23.1788,1,108.854,115.162
WOOF,Buy,4.42402,47.7564,1,115.162,128.911
UBS,Buy,1.78552,4.73723,1,128.911,130.437
YUMC,Buy,2.029,-8.65889,0,130.437,127.614
CNXN,Short,-2.15543,-8.23845,1,127.614,130.242
ENPH,Short,-6.45569,-40.3101,1,130.242,143.367
XPEL,Buy,12.3677,6.94635,1,143.367,145.857
XYLO,Buy,1.49078,-9.33333,0,145.857,142.454
CPRT,Short,-0.885983,-2.03023,1,142.454,143.177
HITI,Buy,3.50082,-33.6364,0,143.177,131.137
ALNT,Short,-1.24208,17.892,0,131.137,125.271
CSX,Skip,-0.122019,-1.12289,0,125.271,125.271
AMWD,Buy,15.0973,13.1573,1,125.271,129.392
ABG,Skip,-0.00991455,-9.51533,0,129.392,129.392
MATX,Short,-0.64427,6.42697,0,129.392,127.313
MSB,Buy,0.640519,20.1961,1,127.313,133.741
SRG,Buy,1.01394,11.6883,1,133.741,137.649
AVGO,Buy,5.85567,12.4054,1,137.649,141.918
DDD,Short,-0.635055,-9.34223,1,141.918,145.232
REVG,Skip,0.0346015,0.908456,0,145.232,145.232
EDN,Buy,4.46469,-0.155039,0,145.232,145.176
FRD,Buy,3.55561,-7.63359,0,145.176,142.406
PCAR,Buy,0.719585,9.0792,1,142.406,145.638
DOUG,Buy,5.96721,15.212,1,145.638,151.176
YMAB,Buy,0.594094,-33.7423,0,151.176,138.424
BCAB,Buy,11.636,-34.6591,0,138.424,126.43
BNL,Buy,0.608278,2.78381,1,126.43,127.31
PXS,Short,-2.16645,3.68932,0,127.31,126.135
FROG,Buy,4.25125,11.8767,1,126.135,129.881
GIFT,Buy,21478.4,0,0,129.881,129.881
FLUX,Buy,1.48999,-13.5593,0,129.881,125.478
ALEX,Short,-4.4723,-20.4793,1,125.478,131.902
PERF,Skip,-0.0441618,-0.306748,0,131.902,131.902
EXFY,Short,-5.28669,-15.5378,1,131.902,137.026
PT,Skip,-0.31655,-23.2143,0,137.026,137.026
IVZ,Buy,2.35643,4.81871,1,137.026,138.676
EXEL,Short,-1.45719,4.83571,0,138.676,137
PACB,Buy,6.27812,-0.103627,0,137,136.965
ZGN,Buy,0.805615,-1.63785,0,136.965,136.404
NWE,Short,-1.17637,-4.1098,1,136.404,137.805
BJ,Buy,0.917684,-6.98609,0,137.805,135.398
COHU,Buy,5.52714,9.36654,1,135.398,138.569
GPOR,Short,-5.31832,-24.3875,1,138.569,147.017
ANIX,Skip,-0.277928,-1.89873,0,147.017,147.017
LIDR,Short,-5.97866,-21.9104,1,147.017,155.07
VVX,Short,-3.1145,-7.43571,1,155.07,157.953
ASTS,Buy,5.40456,1.20968,1,157.953,158.431
UWMC,Buy,1.75843,12.5483,1,158.431,163.401
TCRX,Short,-6.68532,5.04587,0,163.401,161.339
BRN,Short,-2.08987,17.2727,0,161.339,154.373
LQDT,Buy,4.25655,-5.98802,0,154.373,152.062
ADBE,Buy,5.88923,7.18474,1,152.062,154.793
ROP,Skip,0.107034,5.78739,0,154.793,154.793
ADVM,Buy,7.32194,-19.788,0,154.793,147.135
CUK,Short,-0.71026,5.21583,0,147.135,145.217
HCKT,Buy,5.66413,22.865,1,145.217,153.518
CKX,Buy,7.0979,-0.701403,0,153.518,153.248
GOCO,Buy,8.20252,-3.74332,0,153.248,151.814
NUS,Buy,2.53897,7.10329,1,151.814,154.51
INVZ,Buy,8.28558,36.7347,1,154.51,168.7
CODI,Buy,1.29036,4.79705,1,168.7,170.723
CSV,Buy,2.9528,14.2649,1,170.723,176.812
NTIP,Skip,0.273492,-0.591716,0,176.812,176.812
BYD,Skip,-0.0460911,3.57583,0,176.812,176.812
JOUT,Short,-1.36875,12.9881,0,176.812,171.07
THFF,Buy,2.68782,6.20172,1,171.07,173.723
CUZ,Skip,-0.0945962,-0.0674898,0,173.723,173.723
KAR,Buy,2.35232,0.780696,1,173.723,174.062
OZK,Buy,0.790802,5.77131,1,174.062,176.573
GDOT,Buy,3.55063,13.8496,1,176.573,182.687
REAL,Buy,3.01828,1.89538,1,182.687,183.553
GRPN,Buy,9.84895,-9.96169,0,183.553,178.981
GANX,Short,-6.00321,24.5283,0,178.981,168.006
PRI,Short,-1.36548,-8.72699,1,168.006,171.672
GPOR,Buy,7.42925,-0.405552,0,171.672,171.497
EVCM,Buy,1.02413,1.66297,1,171.497,172.21
SMX,Buy,18.5892,-16.9528,0,172.21,164.912
SNX,Buy,5.7142,1.27195,1,164.912,165.436
LARK,Buy,0.582521,1.46564,1,165.436,166.042
BKTI,Buy,5.69899,-6.06061,0,166.042,163.527
GEVO,Buy,3.23661,19.697,1,163.527,171.579
EBAY,Buy,12.8989,32.1182,1,171.579,185.356
BWAY,Buy,3.5858,10.6931,1,185.356,190.311
REFI,Short,-1.8481,-0.170188,1,190.311,190.392
PI,Buy,1.16401,7.81157,1,190.392,194.11
SLS,Buy,4.96995,9.39358,1,194.11,198.669
