Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
HIVE,Short,-5.68759,-14.8148,1,100,103.704
MRM,Buy,3.37437,-2.37797,0,103.704,103.087
LC,Buy,3.99477,3.47464,1,103.087,103.983
BQ,Buy,9.30027,-17.2632,0,103.983,99.495
KEQU,Buy,2.96796,0.649351,1,99.495,99.6565
BJ,Buy,2.66416,-2.02596,0,99.6565,99.1518
RJF,Short,-1.12777,0.949582,0,99.1518,98.9164
DT,Short,-1.65768,-2.43644,1,98.9164,99.5189
CRGY,Short,-4.70016,-6.60267,1,99.5189,101.162
CNTX,Buy,7.71772,39.8674,1,101.162,111.244
PRVA,Skip,-0.317259,3.72263,0,111.244,111.244
PNRG,Short,-0.70892,-0.519673,1,111.244,111.389
EQC,Buy,1.43216,2.28885,1,111.389,112.026
OPK,Buy,1.34029,3.00958,1,112.026,112.869
CWH,Short,-1.39352,-2.04918,1,112.869,113.447
GREE,Buy,14.0818,-8,0,113.447,111.178
TMP,Buy,2.81918,-13.5389,0,111.178,107.415
BNZI,Buy,105.71,-7.21221,0,107.415,105.478
FARM,Buy,6.09449,-17.1318,0,105.478,100.961
TFPM,Short,-2.48814,-4.82213,1,100.961,102.178
INAB,Skip,0.465644,-15.2273,0,102.178,102.178
ORRF,Short,-4.06743,-15.4234,1,102.178,106.118
WW,Short,-2.53719,-9.74419,1,106.118,108.703
RCI,Buy,1.46449,-11.1669,0,108.703,105.668
CECO,Skip,-0.10743,-10.601,0,105.668,105.668
AIRI,Buy,2.18451,27.7325,1,105.668,112.994
FTDR,Buy,6.66127,4.24755,1,112.994,114.194
LXRX,Short,-0.849645,-7.58294,1,114.194,116.359
VABK,Short,-0.789533,-2.35043,1,116.359,117.043
WELL,Buy,1.75124,-1.20703,0,117.043,116.69
GTIM,Buy,1.80394,-12.9032,0,116.69,112.925
OBIO,Short,-5.38169,-9.81595,1,112.925,115.697
ALGT,Buy,4.83078,-18.5629,0,115.697,110.327
TECK,Short,-4.15539,15.5533,0,110.327,106.038
VTAK,Buy,1.23157,-6.66667,0,106.038,104.27
TMO,Buy,2.84459,1.22295,1,104.27,104.589
BW,Buy,6.49285,-28.9079,0,104.589,97.0304
MSGS,Skip,0.390514,2.28452,0,97.0304,97.0304
CERS,Short,-2.88462,2.8068,0,97.0304,96.3495
ASRT,Short,-0.919741,-3.74415,1,96.3495,97.2514
NOMD,Buy,2.50167,2.55474,1,97.2514,97.8725
MO,Short,-2.39204,5.73621,0,97.8725,96.469
RSLS,Buy,5.41139,12.035,1,96.469,99.3715
HAE,Buy,1.21521,14.9551,1,99.3715,103.087
HYMC,Short,-5.23977,-11.0825,1,103.087,105.943
PLUS,Buy,0.54771,0.606061,1,105.943,106.103
ANEB,Short,-13.8646,29.5276,0,106.103,98.271
BLRX,Short,-1.55754,-11.2532,1,98.271,101.036
CULP,Buy,1.01151,-2.87958,0,101.036,100.308
AOS,Buy,2.38351,-6.87993,0,100.308,98.583
BCLI,Buy,4.67105,-13.7255,0,98.583,95.2003
DAO,Buy,1.92145,-2.45902,0,95.2003,94.615
PGC,Buy,9.76974,41.0474,1,94.615,104.324
POAI,Short,-1.57407,-52.0417,1,104.324,117.897
EHC,Buy,3.60649,7.44535,1,117.897,120.092
BPRN,Buy,11.7553,1.67658,1,120.092,120.595
HRZN,Buy,3.50438,-7.3052,0,120.595,118.393
SUPN,Skip,-0.0861525,-2.7027,0,118.393,118.393
AZO,Short,-1.07645,-5.40231,1,118.393,119.992
SLN,Short,-12.6772,0.16835,0,119.992,119.941
GPRE,Short,-5.59865,-15.6285,1,119.941,124.627
RYAM,Skip,-0.383679,-4.42211,0,124.627,124.627
AMPH,Buy,5.64989,16.0072,1,124.627,129.615
NBIX,Buy,40.1709,-12.3845,0,129.615,125.602
BFST,Skip,-0.350514,3.19103,0,125.602,125.602
HII,Buy,1.91352,-20.9041,0,125.602,119.038
ZUMZ,Buy,5.21032,8.4088,1,119.038,121.54
COHR,Short,-3.49731,-23.1685,1,121.54,128.58
BBSI,Buy,6.19239,4.0619,1,128.58,129.886
TWIN,Buy,2.84749,-4.85474,0,129.886,128.309
CIA,Skip,0.195028,19.2604,0,128.309,128.309
CNXC,Buy,2.41613,-7.65606,0,128.309,125.853
BY,Skip,0.349299,0.325733,0,125.853,125.853
PRU,Buy,1.63784,3.56389,1,125.853,126.975
GPRE,Buy,2.78025,-11.0599,0,126.975,123.464
UNH,Buy,3.26267,-5.33845,0,123.464,121.816
NXPL,Buy,20.1445,-35.7542,0,121.816,110.927
EDUC,Skip,-0.198372,-1.07738,0,110.927,110.927
NVAX,Short,-11.4998,-16.4241,1,110.927,115.482
OGS,Skip,-0.434538,-8.21956,0,115.482,115.482
DOYU,Buy,9.70531,10.303,1,115.482,118.457
GWRS,Short,-3.27534,-2.96651,1,118.457,119.335
HRB,Short,-3.76065,-12.2255,1,119.335,122.983
INVA,Skip,-0.42292,6.34662,0,122.983,122.983
FUL,Short,-1.5698,1.61025,0,122.983,122.488
CPF,Skip,0.249446,-1.23077,0,122.488,122.488
KSCP,Short,-2.09587,-59.375,1,122.488,140.669
CMPX,Buy,8.85951,21.6667,1,140.669,148.289
ABSI,Buy,6.2401,48.9796,1,148.289,166.447
JMSB,Skip,-0.200775,-1.37363,0,166.447,166.447
AWX,Buy,31.6151,-14.0584,0,166.447,160.597
AXTA,Buy,1.56813,-1.72552,0,160.597,159.904
STOK,Short,-4.56409,1.47368,0,159.904,159.315
SEED,Buy,1.07845,12.2449,1,159.315,164.192
PPIH,Short,-0.535353,4.86486,0,164.192,162.195
MRUS,Buy,9.88255,6.17284,1,162.195,164.698
DGII,Buy,0.72922,2.21566,1,164.698,165.61
DGII,Skip,0.322958,0.233508,0,165.61,165.61
ARAV,Buy,8.59131,9.47368,1,165.61,169.533
GEF,Skip,-0.155032,-3.56759,0,169.533,169.533
