Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
WWW,Skip,-0.06145,-9.54424,0,100,100
CHRW,Buy,3.67596,5.65753,1,100,101.414
MSB,Short,-1.16152,0.556031,0,101.414,101.273
BBGI,Buy,1.48738,21.1623,1,101.273,106.631
BRID,Short,-1.06022,-0.795508,1,106.631,106.843
FCCO,Skip,0.259733,-4.38237,0,106.843,106.843
ECVT,Buy,3.4815,-12.442,0,106.843,103.52
DK,Skip,0.34292,1.34719,0,103.52,103.52
CDRE,Buy,1.48635,-3.1837,0,103.52,102.696
FYBR,Short,-8.61104,-12.3123,1,102.696,105.857
ENSC,Short,-46.5637,-31.9226,1,105.857,114.305
BBGI,Buy,0.625361,0.790514,1,114.305,114.531
BTX,Skip,0.343505,3.74623,0,114.531,114.531
ASTE,Short,-0.892267,31.4879,0,114.531,105.515
ACLS,Buy,8.99722,6.95742,1,105.515,107.351
RUN,Short,-2.15374,-25.1509,1,107.351,114.101
AVAV,Buy,3.86821,3.66972,1,114.101,115.147
RBLX,Buy,2.24061,-1.60823,0,115.147,114.684
EXLS,Buy,4.66161,-5.85017,0,114.684,113.007
UCL,Buy,4.14812,30.5153,1,113.007,121.628
GLUE,Short,-1.83745,-9.33941,1,121.628,124.468
CION,Skip,0.331433,-2.15054,0,124.468,124.468
TCI,Short,-2.66717,-1.0846,1,124.468,124.806
ESPR,Short,-12.102,-9.01288,1,124.806,127.618
XPOF,Buy,7.95804,-1.05882,0,127.618,127.28
LMND,Buy,5.72699,-5.60706,0,127.28,125.496
NWG,Buy,0.553327,-2.33307,0,125.496,124.764
WU,Buy,1.50746,4.62874,1,124.764,126.207
HPK,Buy,0.655584,9.11017,1,126.207,129.082
ELV,Skip,-0.489413,-0.684836,0,129.082,129.082
QTWO,Buy,3.85776,-6.88676,0,129.082,126.859
CALC,Skip,0.16544,-8.96309,0,126.859,126.859
TERN,Buy,25.3234,25.3219,1,126.859,134.89
MRT,Short,-19.9299,4.7619,0,134.89,133.284
INVX,Buy,4.62331,0.717949,1,133.284,133.524
AWI,Buy,1.19032,-16.7954,0,133.524,127.917
