Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
YSG,Buy,5.61053,21.0753,1,100,105.269
PRT,Buy,1.91713,-30.2748,0,105.269,97.3013
JBL,Skip,0.0238309,1.75913,0,97.3013,97.3013
WCC,Skip,-0.267711,11.86,0,97.3013,97.3013
VALU,Short,-3.08648,-14.1791,1,97.3013,100.75
LNT,Buy,2.12927,0.19305,1,100.75,100.799
AXP,Buy,4.53216,-0.211233,0,100.799,100.746
SSB,Short,-2.11272,2.50186,0,100.746,100.116
ASIX,Short,-1.27801,11.198,0,100.116,97.313
TROW,Buy,1.69696,7.87359,1,97.313,99.2285
DTM,Skip,0.169363,-0.671934,0,99.2285,99.2285
GDDY,Short,-1.14396,-8.16852,1,99.2285,101.255
ANY,Short,-28.7198,-15.7895,1,101.255,105.252
TMHC,Buy,3.79361,10.0494,1,105.252,107.896
MLSS,Buy,3.6811,-16.6667,0,107.896,103.4
BOC,Buy,3.70694,1.88825,1,103.4,103.889
TNFA,Buy,1.84099,55.2,1,103.889,118.225
HYFM,Buy,3.25424,-25.0134,0,118.225,110.832
GDEV,Short,-0.677734,-14.4524,1,110.832,114.837
LYV,Buy,3.6224,-24.1623,0,114.837,107.9
COP,Buy,1.55853,-4.02174,0,107.9,106.815
ORN,Short,-4.39248,14.6409,0,106.815,102.905
PHUN,Buy,6.3493,-23.5718,0,102.905,96.8411
EGAN,Buy,4.48804,4.18719,1,96.8411,97.8548
AFL,Skip,0.346022,-1.55441,0,97.8548,97.8548
BW,Short,-2.97389,6.643,0,97.8548,96.2297
DRI,Short,-1.65342,3.7234,0,96.2297,95.334
UVE,Short,-6.50205,-6.50202,1,95.334,96.8836
VBTX,Buy,3.03072,-3.04099,0,96.8836,96.1471
GEN,Short,-3.57984,34.9905,0,96.1471,87.7365
NKTX,Buy,21.3659,-20.3647,0,87.7365,83.2697
RKT,Buy,2.90656,9.5843,1,83.2697,85.2649
HIG,Buy,4.41213,3.31227,1,85.2649,85.9709
BANF,Buy,1.25027,7.80916,1,85.9709,87.6493
SAR,Buy,4.26818,-0.751209,0,87.6493,87.4847
BUSE,Short,-12.6262,-13.0208,1,87.4847,90.3325
TG,Buy,1.50518,-1.69306,0,90.3325,89.9502
LSPD,Buy,2.19888,9.18294,1,89.9502,92.0152
CUK,Buy,1.07016,4.56522,1,92.0152,93.0654
RNTX,Short,-4.4988,-5.6962,1,93.0654,94.3907
PNNT,Short,-0.697384,-1.73203,1,94.3907,94.7994
STE,Buy,2.31771,1.059,1,94.7994,95.0504
EVGO,Buy,3.61999,7.2619,1,95.0504,96.776
DHX,Buy,3.34758,-12.7413,0,96.776,93.6933
ISTR,Buy,2.45591,7.28723,1,93.6933,95.4003
CHCI,Buy,4.7697,-1.35802,0,95.4003,95.0764
FCAP,Buy,2.19756,0.428343,1,95.0764,95.1782
YSG,Buy,2.34628,6.18997,1,95.1782,96.6511
