Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
INVX,Buy,9.71365,2.77342,1,100,100.693
SFBS,Buy,2.28817,-12.5954,0,100.693,97.5227
AGYS,Buy,1.13663,10.4112,1,97.5227,100.061
CWEN,Buy,3.48474,2.643,1,100.061,100.722
CADL,Buy,7.63201,-2.2082,0,100.722,100.166
LMFA,Buy,7.40229,-30.3688,0,100.166,92.5613
AXSM,Short,-2.90886,-5.7971,1,92.5613,93.9028
SEE,Buy,0.613285,-2.62406,0,93.9028,93.2868
BFLY,Buy,16.8656,-17.8947,0,93.2868,89.1134
BSAC,Short,-1.22288,-4.17147,1,89.1134,90.0427
DORM,Buy,1.49925,-10.2165,0,90.0427,87.7429
TATT,Short,-1.09843,-5.27993,1,87.7429,88.9011
AMRC,Buy,0.806155,3.06947,1,88.9011,89.5833
AKBA,Short,-2.85766,2.0979,0,89.5833,89.1135
SXT,Short,-0.643655,-0.219539,1,89.1135,89.1624
JBGS,Skip,0.11748,-4.42329,0,89.1624,89.1624
FENC,Buy,4.81357,68.6275,1,89.1624,104.46
SCWO,Short,-8.95907,0,0,104.46,104.46
CNDT,Buy,10.1501,-3.13253,0,104.46,103.642
RGLD,Short,-1.65677,-2.36219,1,103.642,104.254
IKT,Buy,1.33635,-5.76132,0,104.254,102.752
LAKE,Buy,2.75799,-7.03704,0,102.752,100.945
LQDT,Buy,8.72897,-5.06047,0,100.945,99.6675
GP,Short,-3.15355,-16.8404,1,99.6675,103.864
MRC,Skip,0.397618,-4.00875,0,103.864,103.864
PLCE,Buy,1.15732,-1.30112,0,103.864,103.526
GLSI,Buy,3.82413,-28.381,0,103.526,96.1803
ALGN,Short,-3.7678,4.79361,0,96.1803,95.0277
TSE,Buy,3.86667,1.96779,1,95.0277,95.4952
SWK,Buy,1.00931,5.75736,1,95.4952,96.8697
ATMU,Buy,2.06426,8.02559,1,96.8697,98.8133
FSEA,Skip,0.449076,0.356506,0,98.8133,98.8133
BR,Short,-1.48462,-6.09464,1,98.8133,100.319
AMPH,Buy,2.75854,0.900901,1,100.319,100.545
GLOB,Buy,4.57748,8.93509,1,100.545,102.791
SNDX,Buy,4.57332,-16.8465,0,102.791,98.4616
VIRT,Buy,2.92451,5.18293,1,98.4616,99.7374
NEWP,Skip,-0.493497,8.88889,0,99.7374,99.7374
STG,Buy,10.7451,-17.4709,0,99.7374,95.3811
AGX,Buy,9.85626,10.7692,1,95.3811,97.9491
RXST,Buy,5.99907,-8.51378,0,97.9491,95.8643
KRT,Short,-3.8278,1.28302,0,95.8643,95.5568
PACB,Buy,12.3814,33.4511,1,95.5568,103.548
OGE,Buy,1.4513,-4.90956,0,103.548,102.277
XYZ,Buy,13.1286,30.9456,1,102.277,110.19
TECX,Skip,0.342103,-30.885,0,110.19,110.19
BROG,Buy,12.9498,-9.54357,0,110.19,107.561
DLTR,Buy,1.82908,7.17893,1,107.561,109.491
NRXP,Buy,6.49195,31.0154,1,109.491,117.981
BYON,Short,-5.96556,10.7692,0,117.981,114.804
TSE,Buy,1.74374,11.1326,1,114.804,118
ESNT,Buy,1.97066,-2.64531,0,118,117.219
MRKR,Short,-1.81584,-50.1119,1,117.219,131.904
RTX,Skip,-0.184437,0.309651,0,131.904,131.904
FRBA,Short,-2.06027,1.52284,0,131.904,131.402
BL,Buy,0.814449,-3.77612,0,131.402,130.162
MDLZ,Buy,2.9573,-2.51822,0,130.162,129.342
KRC,Buy,8.07571,4.55235,1,129.342,130.814
ASRT,Short,-19.9692,-19.4245,1,130.814,137.167
PCSA,Buy,0.949739,-16.4678,0,137.167,131.52
MOMO,Buy,7.46605,3.47605,1,131.52,132.663
IMMR,Buy,1.47119,10.9804,1,132.663,136.304
TXNM,Skip,-0.0387349,1.42912,0,136.304,136.304
ELTK,Buy,12.8754,2.21551,1,136.304,137.059
OCSL,Buy,1.36612,-5.11155,0,137.059,135.308
ABOS,Buy,3.40205,0,0,135.308,135.308
CCAP,Buy,3.48462,-1.12867,0,135.308,134.926
CF,Buy,7.60031,1.13095,1,134.926,135.308
SUPV,Skip,-0.299281,-21.0145,0,135.308,135.308
VIRC,Short,-2.13693,2.83257,0,135.308,134.349
AROC,Buy,6.10519,14.0541,1,134.349,139.07
UBFO,Skip,0.384028,-2.33645,0,139.07,139.07
ADBE,Skip,-0.228093,0.913607,0,139.07,139.07
CHGG,Short,-3.26496,-17.9698,1,139.07,145.317
ACCO,Buy,8.46135,-6.60793,0,145.317,142.917
CADE,Buy,1.39145,9.08189,1,142.917,146.162
HMY,Buy,1.37443,1.06762,1,146.162,146.552
ARQ,Buy,7.4293,-5.48327,0,146.552,144.543
BRZE,Buy,7.02932,7.03632,1,144.543,147.085
PTLO,Short,-3.01104,-17.5469,1,147.085,153.538
