Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
WTM,Buy,1.06575,0.355303,1,194.679,194.852
DSGN,Skip,0.322254,16.1826,0,194.852,194.852
KEQU,Short,-2.99166,-1.70818,1,194.852,195.685
HQY,Buy,1.59761,-5.37925,0,195.685,193.053
FLGT,Short,-2.82195,-17.5931,1,193.053,201.544
QS,Skip,-0.0108876,-21.4707,0,201.544,201.544
COFS,Buy,1.32769,1.62602,1,201.544,202.363
HMST,Buy,34.2604,5.20736,1,202.363,204.998
BROG,Skip,-0.424928,11.1111,0,204.998,204.998
ATRA,Buy,7.90298,-9.05433,0,204.998,200.357
ELF,Buy,5.82813,4.53284,1,200.357,202.628
WKHS,Buy,8.78477,16.1736,1,202.628,210.821
LTRX,Buy,1.44694,-6.25,0,210.821,207.527
SWX,Buy,0.573638,4.81456,1,207.527,210.025
TPST,Buy,1.18609,8.8359,1,210.025,214.664
BIVI,Short,-2.13865,-40.7658,1,214.664,236.541
ALXO,Buy,9.16826,46.1712,1,236.541,263.845
INN,Buy,1.23947,18.5,1,263.845,276.048
EL,Skip,-0.384899,-7.37333,0,276.048,276.048
MITK,Buy,8.10142,-25.2252,0,276.048,258.639
SHW,Buy,0.774359,7.18097,1,258.639,263.283
CIVB,Short,-5.64319,-3.01724,1,263.283,265.269
KALU,Buy,2.09927,-2.58673,0,265.269,263.553
JBGS,Buy,6.31169,4.75162,1,263.553,266.684
VZ,Buy,1.82074,5.21787,1,266.684,270.163
BLBD,Short,-0.839618,-4.42516,1,270.163,273.151
CMP,Short,-13.3072,-10.309,1,273.151,280.191
LWAY,Buy,5.29594,-3.33333,0,280.191,277.856
MGA,Buy,2.36704,5.53981,1,277.856,281.704
AMRK,Buy,0.605338,8.7324,1,281.704,287.854
FLNC,Buy,1.96109,8.8785,1,287.854,294.244
OCGN,Buy,2.76963,-4.86799,0,294.244,290.663
ACHR,Buy,6.73175,-10.2614,0,290.663,283.206
CZR,Buy,10.1019,22.1342,1,283.206,298.878
RS,Skip,-0.159974,-2.87271,0,298.878,298.878
PPG,Skip,0.0982685,-0.122982,0,298.878,298.878
DAY,Buy,5.1357,1.34799,1,298.878,299.885
COHR,Skip,0.356819,12.7337,0,299.885,299.885
ACTG,Buy,3.86386,2.66667,1,299.885,301.884
CWST,Short,-1.89421,-17.7282,1,301.884,315.264
QNCX,Buy,1.85328,48.1641,1,315.264,353.225
STIM,Short,-10.7824,27.3469,0,353.225,329.076
FFIV,Short,-0.905988,0.973035,0,329.076,328.275
VRCA,Short,-10.2172,2.08024,0,328.275,326.568
MPAA,Short,-2.47944,0,0,326.568,326.568
GNRC,Buy,4.07226,7.32719,1,326.568,332.55
MSFT,Short,-0.609855,2.4502,0,332.55,330.513
