Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
UTZ,Buy,0.881569,-0.184843,0,100,99.9538
NBIX,Buy,1.68567,-1.8939,0,99.9538,99.4805
KSCP,Buy,4.74953,-25.7921,0,99.4805,93.066
AHH,Buy,2.63886,-8.7639,0,93.066,91.0269
FNWD,Short,-0.948464,1.07143,0,91.0269,90.7831
FULT,Buy,5.94013,11.0773,1,90.7831,93.2972
CVE,Buy,4.12535,9.98142,1,93.2972,95.6253
MTN,Buy,0.864063,0.917226,1,95.6253,95.8446
ADNT,Buy,6.07406,-8.07709,0,95.8446,93.9092
WNEB,Skip,0.268841,-0.894637,0,93.9092,93.9092
CREX,Short,-8.56763,-13.9535,1,93.9092,97.1851
CPIX,Skip,0.386527,-4.21995,0,97.1851,97.1851
XRX,Buy,4.06152,12.5,1,97.1851,100.222
EXC,Short,-1.51775,-3.11983,1,100.222,101.004
AMR,Buy,11.6769,-18.7776,0,101.004,96.2623
MLM,Buy,4.34587,10.353,1,96.2623,98.7538
YJ,Buy,1.0425,-20.8092,0,98.7538,93.6163
SM,Buy,11.6228,15.6942,1,93.6163,97.2894
ATKR,Buy,7.66279,4.42014,1,97.2894,98.3645
ABCB,Short,-0.918252,-2.17391,1,98.3645,98.8991
NGS,Buy,2.03213,4.56204,1,98.8991,100.027
RLYB,Buy,1.4072,-26.8994,0,100.027,93.3004
PT,Buy,22.0286,-32.6829,0,93.3004,85.6771
FLIC,Skip,0.486099,-4.17066,0,85.6771,85.6771
KMI,Short,-0.973451,-0.169014,1,85.6771,85.7133
ELTK,Buy,9.7545,-7.10383,0,85.7133,84.191
BHB,Buy,1.21273,1.69353,1,84.191,84.5475
INMB,Buy,12.4198,25.9831,1,84.5475,90.0395
ZETA,Buy,3.01155,6.89655,1,90.0395,91.5919
PFLT,Skip,-0.0747999,2.02514,0,91.5919,91.5919
AMZN,Short,-18.9209,-24.5933,1,91.5919,97.2233
LEVI,Short,-0.511823,-3.82831,1,97.2233,98.1538
GRFS,Skip,0.346002,1.39535,0,98.1538,98.1538
ARQ,Short,-4.00576,-3.08123,1,98.1538,98.9099
MESO,Buy,4.90151,8.77193,1,98.9099,101.079
AXR,Buy,0.974933,-3.73832,0,101.079,100.134
MTRN,Buy,4.11514,20.1493,1,100.134,105.178
NTNX,Skip,0.0943816,-2.70801,0,105.178,105.178
ADPT,Buy,8.68885,17.096,1,105.178,109.674
SNPS,Skip,0.144525,5.37262,0,109.674,109.674
FLO,Buy,3.50839,-6.54334,0,109.674,107.88
PXS,Buy,8.60676,70.5607,1,107.88,126.91
COOP,Buy,0.636477,-2.5641,0,126.91,126.096
WH,Buy,4.51985,20.278,1,126.096,132.489
GRNT,Buy,6.54861,-7.07965,0,132.489,130.144
AMRK,Buy,1.75869,1.66192,1,130.144,130.684
DD,Short,-1.2055,-5.84425,1,130.684,132.594
