Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
ASTC,Buy,2.69387,-4.7619,0,100,98.8095
SNCY,Buy,0.81954,-30.198,0,98.8095,91.3499
OSS,Buy,7.25954,-1.85185,0,91.3499,90.927
MSGS,Skip,0.104836,-0.428122,0,90.927,90.927
WNEB,Short,-4.19795,-0.698603,1,90.927,91.0858
GCO,Buy,2.37082,8.57563,1,91.0858,93.0386
TRST,Skip,0.00482039,-1.01801,0,93.0386,93.0386
EW,Short,-1.7595,1.40693,0,93.0386,92.7113
PENN,Buy,0.88152,3.1746,1,92.7113,93.4471
BRY,Buy,3.75397,-8.21859,0,93.4471,91.5271
BG,Buy,1.37373,8.0837,1,91.5271,93.3768
PJT,Buy,1.74575,2.79004,1,93.3768,94.0281
CXDO,Buy,11.4291,-5.06073,0,94.0281,92.8385
QBTS,Short,-7.27529,123.589,0,92.8385,64.1539
MYO,Short,-0.52006,-20.4986,1,64.1539,67.4416
AMX,Buy,4.10598,5.53117,1,67.4416,68.3741
CLDT,Skip,-0.122498,-2.52368,0,68.3741,68.3741
MSA,Buy,2.17893,4.4133,1,68.3741,69.1285
WGO,Short,-1.68637,-12.5548,1,69.1285,71.2983
ZEUS,Skip,-0.051503,-11.519,0,71.2983,71.2983
UVSP,Buy,8.49766,13.6153,1,71.2983,73.7251
LX,Short,-2.67641,12.0536,0,73.7251,71.5035
COLB,Skip,-0.22042,0.591716,0,71.5035,71.5035
AC,Buy,0.884937,-6.72727,0,71.5035,70.3009
FULT,Short,-3.00948,-3.94089,1,70.3009,70.9936
NTRA,Buy,3.09377,-1.19655,0,70.9936,70.7812
ALK,Buy,1.46224,6.78527,1,70.7812,71.9819
MMS,Buy,1.97279,-4.10229,0,71.9819,71.2436
KLTR,Buy,3.86648,-13.7725,0,71.2436,68.7906
ADC,Skip,-0.130656,0.141573,0,68.7906,68.7906
EG,Short,-0.985338,-7.25232,1,68.7906,70.0379
DOGZ,Short,-4.09699,-2.04082,1,70.0379,70.3952
BBGI,Skip,-0.339746,-13.1323,0,70.3952,70.3952
WLFC,Short,-3.19881,1.25313,0,70.3952,70.1747
COMM,Buy,1.4105,-0.276243,0,70.1747,70.1262
COST,Short,-3.6778,-7.29637,1,70.1262,71.4054
INVA,Short,-6.65994,1.20789,0,71.4054,71.1898
GLW,Buy,2.72506,-2.31527,0,71.1898,70.7777
AMKR,Buy,3.47891,-10,0,70.7777,69.0083
COHN,Buy,3.71537,12.7175,1,69.0083,71.2023
RNA,Buy,2.69159,-11.6976,0,71.2023,69.1201
GRNT,Skip,0.0102005,-3.22581,0,69.1201,69.1201
ACAD,Short,-3.79174,19.2771,0,69.1201,65.789
AI,Buy,5.39859,13.2772,1,65.789,67.9727
AGM,Buy,6.07277,8.61176,1,67.9727,69.4361
EVH,Short,-3.99745,9.24556,0,69.4361,67.8312
WGO,Short,-6.86772,-4.68384,1,67.8312,68.6255
MRM,Buy,17.2953,20.1818,1,68.6255,72.0879
REAX,Short,-4.61952,12.1588,0,72.0879,69.8967
BIDU,Short,-1.15651,0.0333463,0,69.8967,69.8908
KLTR,Buy,3.59074,-7.2,0,69.8908,68.6328
MRVI,Buy,4.42878,11.3861,1,68.6328,70.5865
MOFG,Buy,8.46047,20.2241,1,70.5865,74.1553
UTHR,Short,-10.5768,-28.4375,1,74.1553,79.4273
HWKN,Skip,0.0814717,2.03528,0,79.4273,79.4273
GNE,Buy,1.17425,-6.07844,0,79.4273,78.2203
OGI,Short,-6.53838,-3.8961,1,78.2203,78.9822
SRTS,Short,-3.12189,9.84183,0,78.9822,77.0389
AMSC,Short,-7.13437,12.9534,0,77.0389,74.5441
OIS,Short,-7.88765,0.158378,0,74.5441,74.5146
QTRX,Skip,-0.0693392,19.7388,0,74.5146,74.5146
COLM,Short,-1.15633,30.1136,0,74.5146,68.9048
CLH,Buy,4.30833,-3.05645,0,68.9048,68.3783
ESPR,Buy,8.57058,44.3836,1,68.3783,75.9655
JAKK,Buy,91.6369,-13.6076,0,75.9655,73.3812
ARVN,Short,-1.37972,11.6404,0,73.3812,71.2458
HCKT,Buy,5.26815,4.63918,1,71.2458,72.0721
PDYN,Buy,5.70632,-25.4902,0,72.0721,67.4792
MELI,Buy,6.45435,8.14377,1,67.4792,68.8531
AIRI,Buy,0.795089,-10.6858,0,68.8531,67.0137
QS,Short,-4.10058,2.13592,0,67.0137,66.6559
OMF,Buy,4.59919,0.920132,1,66.6559,66.8092
GHLD,Short,-7.21057,-3.90244,1,66.8092,67.461
NYXH,Buy,3.48389,179.911,1,67.461,97.8034
CLRB,Short,-6.4596,-13.2647,1,97.8034,101.047
GSIT,Skip,0.286694,13.8965,0,101.047,101.047
AFRM,Short,-11.4283,-14.2604,1,101.047,104.649
JSPR,Short,-2.28381,-27.1277,1,104.649,111.746
ILPT,Buy,2.38047,-5.17241,0,111.746,110.301
ARCB,Buy,5.20103,32.9008,1,110.301,119.374
TGS,Short,-7.98034,6.09756,0,119.374,117.554
