Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
DT,Buy,14.5332,13.361,1,100,103.34
PCB,Skip,0.0210181,3.82979,0,103.34,103.34
VET,Buy,5.91662,7.75811,1,103.34,105.345
KOF,Short,-3.71416,-7.00389,1,105.345,107.189
ETWO,Short,-0.781568,9.58904,0,107.189,104.62
ETNB,Buy,1.64802,-1.80316,0,104.62,104.148
QSI,Short,-3.94181,43.2489,0,104.148,92.8872
TANH,Buy,64.0499,20.9259,1,92.8872,97.7466
GHRS,Buy,3.93221,-16.8654,0,97.7466,93.6252
ARRY,Buy,6.1785,-5.74542,0,93.6252,92.2804
XENE,Buy,3.3158,-14.3096,0,92.2804,88.9792
ELEV,Buy,1.62135,26.5615,1,88.9792,94.8877
SBFG,Buy,1.90169,-3.00481,0,94.8877,94.1749
KNOP,Short,-1.37034,3.44828,0,94.1749,93.3631
SNPS,Short,-0.680917,1.58465,0,93.3631,92.9932
SNDR,Skip,-0.329536,6.9619,0,92.9932,92.9932
TAYD,Buy,4.36715,-22.5352,0,92.9932,87.7542
IHRT,Short,-1.03005,0.550206,0,87.7542,87.6334
TTNP,Short,-3.49818,-5.2,1,87.6334,88.7727
MLSS,Short,-3.33333,-3.33333,1,88.7727,89.5125
CIO,Short,-6.8954,-14.9206,1,89.5125,92.8514
BTI,Skip,0.322905,0.0810811,0,92.8514,92.8514
PFBC,Buy,1.90223,-4.36386,0,92.8514,91.8384
GPMT,Buy,1.17353,1.10164,1,91.8384,92.0914
CHRD,Buy,5.2502,1.94207,1,92.0914,92.5385
FI,Buy,1.26552,1.13152,1,92.5385,92.8003
EL,Buy,0.55719,0.644567,1,92.8003,92.9498
REGN,Short,-2.48565,-16.4062,1,92.9498,96.7622
AAMI,Buy,1.94743,15.7211,1,96.7622,100.565
SLDP,Buy,0.967352,-16.1765,0,100.565,96.4982
ASUR,Buy,3.13014,-9.37759,0,96.4982,94.2359
DNA,Short,-9.30656,28.4768,0,94.2359,87.5271
BLDE,Buy,0.532075,-1.3198,0,87.5271,87.2383
CARM,Short,-1.76289,-13.76,1,87.2383,90.2393
BCOW,Buy,0.962649,2.55924,1,90.2393,90.8166
OTLY,Buy,11.8151,-9.46502,0,90.8166,88.6677
SCWO,Skip,-0.145179,-7.14286,0,88.6677,88.6677
WAT,Buy,3.77295,-10.7635,0,88.6677,86.2818
BOTJ,Skip,0.2996,1.11111,0,86.2818,86.2818
SRDX,Buy,2.65431,8.0072,1,86.2818,88.0089
TARA,Buy,3.92345,9.52381,1,88.0089,90.1044
CLFD,Short,-0.61327,-13.4328,1,90.1044,93.1303
KIRK,Buy,1.6637,6.66218,1,93.1303,94.6814
ICE,Short,-1.91931,-3.33219,1,94.6814,95.4702
BXSL,Buy,1.1308,-2.59197,0,95.4702,94.8515
PNTG,Buy,3.94398,-6.2069,0,94.8515,93.3797
GLDG,Buy,4.76524,51.9553,1,93.3797,105.509
CRIS,Buy,15.7399,16.1017,1,105.509,109.756
VRDN,Buy,3.10865,8.7241,1,109.756,112.15
RYAN,Buy,3.10616,3.3191,1,112.15,113.08
SMTC,Skip,0.456621,0.456621,0,113.08,113.08
CCOI,Skip,-0.339708,-11.0773,0,113.08,113.08
ETNB,Buy,19.6049,16.1911,1,113.08,117.657
IOSP,Buy,4.20878,-5.88897,0,117.657,115.925
RDIB,Buy,0.865218,-4.31818,0,115.925,114.674
DTST,Buy,88388.6,-46.1538,0,114.674,101.442
COMM,Short,-2.53915,-2.11726,1,101.442,101.979
GSIT,Short,-1.5216,13.4483,0,101.979,98.5505
MORN,Skip,0.43538,-0.948785,0,98.5505,98.5505
ALRM,Short,-3.13536,10.5438,0,98.5505,95.9528
SQFT,Buy,3.88566,22.7281,1,95.9528,101.405
ISTR,Buy,1.93613,0.302376,1,101.405,101.481
PAYX,Buy,0.657555,0.376584,1,101.481,101.577
TBCH,Buy,13.7216,5.66449,1,101.577,103.015
SKT,Buy,2.11265,-4.05447,0,103.015,101.971
FNGR,Buy,4.89145,35.814,1,101.971,111.101
AGEN,Buy,18.169,-25.2632,0,111.101,104.084
EWTX,Buy,2.88093,5.5668,1,104.084,105.533
