Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
BSBK,Buy,3.38923,11.6829,1,100,102.921
EBMT,Buy,1.84578,4.23077,1,102.921,104.009
DBI,Short,-1.54926,-8,1,104.009,106.089
FHN,Buy,9.75981,14.2629,1,106.089,109.872
APAM,Buy,0.657321,-8.145,0,109.872,107.635
JAMF,Buy,1.94805,-17.5565,0,107.635,102.911
MKTX,Short,-0.995861,9.10477,0,102.911,100.568
TNET,Buy,1.31448,-1.46539,0,100.568,100.2
AURA,Buy,2.48457,-4.88998,0,100.2,98.975
ECPG,Short,-3.19786,1.64552,0,98.975,98.5679
VRTS,Buy,5.80894,-6.48739,0,98.5679,96.9693
OCGN,Short,-5.61462,-7.48663,1,96.9693,98.7842
CROX,Short,-1.53878,4.11622,0,98.7842,97.7676
GRBK,Short,-3.37957,0.736227,0,97.7676,97.5877
J,Buy,2.72616,2.36849,1,97.5877,98.1655
PAR,Skip,0.0942086,-9.24025,0,98.1655,98.1655
CLOV,Buy,8.98008,8.55263,1,98.1655,100.264
TAIT,Buy,0.804424,-8.58586,0,100.264,98.1123
PHLT,Skip,-0.158429,15.678,0,98.1123,98.1123
FMAO,Buy,7.61675,11.4656,1,98.1123,100.925
KR,Buy,1.03234,3.53934,1,100.925,101.818
MEDP,Skip,-0.238229,1.37547,0,101.818,101.818
CNDT,Buy,5.6191,13.3136,1,101.818,105.207
FOSL,Short,-4.88949,-21.1366,1,105.207,110.766
ALDX,Short,-4.47584,10.7335,0,110.766,107.794
MEG,Buy,9.61115,6.88971,1,107.794,109.65
DKNG,Skip,-0.278718,-1.9019,0,109.65,109.65
BTCM,Buy,4.94402,7.67613,1,109.65,111.754
PPG,Buy,2.00481,-7.5154,0,111.754,109.655
LNT,Short,-0.84264,4.88722,0,109.655,108.315
WCC,Skip,-0.0566694,-1.66806,0,108.315,108.315
XPOF,Buy,1.0885,-20.4724,0,108.315,102.771
PBH,Short,-1.80683,-3.45369,1,102.771,103.659
GETY,Buy,1.1574,-1.47059,0,103.659,103.278
LCNB,Skip,0.408563,5.40463,0,103.278,103.278
TMP,Buy,1.29195,1.71495,1,103.278,103.72
LNTH,Skip,-0.102544,14.1706,0,103.72,103.72
ABL,Skip,0.263955,0.298805,0,103.72,103.72
CRGO,Skip,-0.173121,-0.100806,0,103.72,103.72
BN,Buy,2.74612,6.19907,1,103.72,105.328
PRCT,Buy,5.58535,-26.2259,0,105.328,98.422
THFF,Short,-0.80107,0.735667,0,98.422,98.241
FSTR,Buy,3.0314,6.49351,1,98.241,99.8358
ALG,Buy,1.45832,-7.81114,0,99.8358,97.8862
CING,Short,-5.67786,-12.3232,1,97.8862,100.902
SSBK,Skip,0.218069,4.25414,0,100.902,100.902
PAVS,Short,-3.17931,6.18919,0,100.902,99.3406
CAT,Short,-2.24318,5.79486,0,99.3406,97.9015
CMI,Buy,5.11207,6.69291,1,97.9015,99.5396
HCAT,Buy,5.84767,16.4073,1,99.5396,103.623
INUV,Buy,0.976207,0,0,103.623,103.623
WMG,Buy,3.34676,15.3966,1,103.623,107.611
BLK,Short,-2.26151,2.51558,0,107.611,106.934
WOOF,Short,-1.50512,-9.64103,1,106.934,109.512
ARES,Buy,1.60656,3.32856,1,109.512,110.423
BBCP,Buy,1.05288,6.07029,1,110.423,112.099
SKT,Skip,-0.408282,13.7691,0,112.099,112.099
DV,Buy,5.39798,-13.7741,0,112.099,108.239
BLNK,Buy,6.11691,-9.4697,0,108.239,105.676
