Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
MARA,Short,-1.08108,-26.4693,1,100,106.617
ELDN,Buy,4.18974,4.34783,1,106.617,107.776
STRT,Buy,1.77798,13.0435,1,107.776,111.291
KINS,Skip,-0.189394,-0.189394,0,111.291,111.291
EBC,Buy,1.08811,-23.8665,0,111.291,104.65
MRKR,Buy,2.64536,8.9701,1,104.65,106.997
BKU,Short,-1.01687,2.50253,0,106.997,106.328
MBRX,Buy,3.0953,-0.892857,0,106.328,106.09
FGEN,Buy,17.8367,4.69136,1,106.09,107.335
BNZI,Buy,11.9141,-30.2548,0,107.335,99.2162
FORM,Buy,1.68535,16.5431,1,99.2162,103.32
AMSC,Buy,10.3138,2.66889,1,103.32,104.009
ACTG,Buy,2.35506,-4.5208,0,104.009,102.833
SPXC,Skip,0.300941,16.1715,0,102.833,102.833
VRCA,Buy,2.00778,-8.68925,0,102.833,100.6
NGNE,Short,-1.49715,4.33186,0,100.6,99.5101
SNDR,Buy,2.23996,0.667223,1,99.5101,99.6761
WAL,Short,-1.50099,-6.79326,1,99.6761,101.369
ALTO,Short,-7.08323,-12.3024,1,101.369,104.487
FIGS,Skip,-0.0493572,18.0798,0,104.487,104.487
IMMR,Buy,10.0082,12.5,1,104.487,107.752
LC,Buy,3.90458,-18.2099,0,107.752,102.846
BIIB,Buy,2.73925,0.244275,1,102.846,102.909
ORGN,Buy,11.202,1.97368,1,102.909,103.417
OTIS,Buy,0.646261,-1.49557,0,103.417,103.03
KAR,Skip,-0.062263,-2.81501,0,103.03,103.03
SLP,Short,-8.55876,7.72834,0,103.03,101.04
BG,Buy,10.9488,8.52073,1,101.04,103.192
FLUT,Buy,2.56602,-0.793367,0,103.192,102.987
PESI,Short,-3.41328,-2.87081,1,102.987,103.727
CWBC,Skip,0.401335,-0.392746,0,103.727,103.727
GDRX,Short,-6.26421,18.4061,0,103.727,98.9536
PAYS,Short,-7.72383,-6.5662,1,98.9536,100.578
PARA,Buy,3.35485,1.68776,1,100.578,101.002
LGO,Short,-4.96441,-20.2719,1,101.002,106.121
EEIQ,Short,-1.52256,-35.8065,1,106.121,115.621
TRGP,Buy,1.86573,3.64825,1,115.621,116.675
CYD,Short,-8.63391,-2.04429,1,116.675,117.271
ENOV,Buy,0.780724,-2.20588,0,117.271,116.625
CCLD,Buy,6.35224,24.3697,1,116.625,123.73
DKNG,Short,-2.35198,-10.6225,1,123.73,127.016
ACXP,Short,-11.0308,-6.71053,1,127.016,129.147
DRMA,Short,-22.5887,-25.7692,1,129.147,137.467
VLY,Short,-3.4154,-5.66695,1,137.467,139.414
NATR,Buy,1.30069,-2.80822,0,139.414,138.435
MKTX,Skip,-0.43383,-1.347,0,138.435,138.435
VBNK,Buy,3.75607,11.6488,1,138.435,142.467
IBOC,Short,-4.72736,-3.15423,1,142.467,143.59
CSBR,Buy,1.38729,0.282486,1,143.59,143.692
SHW,Short,-0.883304,-1.08557,1,143.692,144.082
RPD,Short,-2.9555,38.2208,0,144.082,130.315
X,Buy,3.52869,13.1636,1,130.315,134.603
SMRT,Buy,4.23247,42.4312,1,134.603,148.881
AM,Buy,2.62835,-2.6844,0,148.881,147.882
YI,Buy,4.64431,-27.3408,0,147.882,137.774
VNET,Short,-1.91586,37.8289,0,137.774,124.745
IVR,Short,-2.19358,-4.70588,1,124.745,126.212
WAVE,Buy,1.29002,-11.7479,0,126.212,122.505
TX,Buy,9.86717,2.01149,1,122.505,123.121
BRZE,Short,-3.45872,-5.7067,1,123.121,124.878
ABM,Skip,0.416895,-0.943891,0,124.878,124.878
STLD,Buy,3.94295,5.51129,1,124.878,126.599
EXFY,Buy,2.83332,12.0588,1,126.599,130.415
INVX,Buy,3.63376,-0.325733,0,130.415,130.309
TTEK,Buy,1.71807,-11.6452,0,130.309,126.515
GT,Buy,1.95374,1.65767,1,126.515,127.04
BLFY,Buy,4.37784,5.09413,1,127.04,128.657
SKLZ,Short,-1.41439,9.29054,0,128.657,125.669
GHRS,Buy,2.64443,5.35492,1,125.669,127.352
CCOI,Short,-2.47787,-2.1883,1,127.352,128.048
SWTX,Buy,1.62406,-9.86717,0,128.048,124.89
BW,Short,-4.45424,-15.3398,1,124.89,129.679
WERN,Skip,-0.00133986,-26.5506,0,129.679,129.679
DLTR,Short,-0.576102,3.44961,0,129.679,128.561
PBHC,Buy,5.748,6.6879,1,128.561,130.71
EVH,Buy,5.92722,-0.320256,0,130.71,130.606
CMI,Short,-0.968542,-2.16414,1,130.606,131.312
FROG,Buy,4.22114,9.64661,1,131.312,134.479
BIIB,Short,-3.65731,-7.37798,1,134.479,136.959
FHN,Buy,1.71132,14.2973,1,136.959,141.855
DDS,Short,-4.83963,-5.89042,1,141.855,143.944
ASUR,Buy,2.18291,-4.65793,0,143.944,142.268
FF,Short,-0.973675,-1.2809,1,142.268,142.723
OPFI,Buy,6.59516,-3.39806,0,142.723,141.511
BSBK,Skip,-0.287553,2.58373,0,141.511,141.511
ZETA,Buy,11.528,-9.61538,0,141.511,138.109
FTHM,Short,-3.17435,3.64583,0,138.109,136.85
