Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
NMTC,Short,-5.36679,-9.91736,1,102.714,105.261
SGMA,Short,-5.9009,12.1788,0,105.261,102.056
EL,Buy,3.15325,-2.07584,0,102.056,101.526
YPF,Buy,4.7547,-25.4072,0,101.526,95.0773
TFX,Buy,4.56603,0.221465,1,95.0773,95.13
LVO,Short,-2.70991,-19.9006,1,95.13,99.8628
GORV,Buy,5.59412,0,0,99.8628,99.8628
EVRG,Short,-1.35542,-1.51997,1,99.8628,100.242
CCL,Buy,1.39784,-1.17559,0,100.242,99.9477
TGLS,Short,-4.12186,4.67779,0,99.9477,98.7789
ATEX,Short,-0.910125,-5.51971,1,98.7789,100.142
SSBK,Buy,0.68512,6.82629,1,100.142,101.851
CHCI,Short,-1.79325,-6.76329,1,101.851,103.573
ASND,Buy,2.82353,5.71429,1,103.573,105.053
AACG,Skip,-0.187647,3.48584,0,105.053,105.053
CP,Skip,0.383178,-6.56541,0,105.053,105.053
CXDO,Buy,9.26846,94.6552,1,105.053,129.912
AME,Buy,1.62385,12.3431,1,129.912,133.921
MAIA,Short,-1.04038,32.2222,0,133.921,123.133
PAVS,Buy,22.4906,171.193,1,123.133,175.832
DDOG,Buy,5.48454,1.8258,1,175.832,176.634
AAP,Skip,-0.288411,1.9027,0,176.634,176.634
APEI,Short,-9.81755,5.79345,0,176.634,174.076
CLST,Skip,-0.281156,-0.763359,0,174.076,174.076
ARQT,Buy,9.46647,7.3545,1,174.076,177.276
UFPI,Buy,1.06176,-8.22554,0,177.276,173.631
IART,Buy,4.57201,-8.48446,0,173.631,169.948
TCBK,Buy,8.07295,-8.25243,0,169.948,166.442
VRE,Short,-1.85178,0.652045,0,166.442,166.171
UFPT,Buy,1.26584,17.0149,1,166.171,173.239
OBT,Buy,3.13719,-4.41459,0,173.239,171.327
KHC,Skip,-0.364305,6.40599,0,171.327,171.327
EGY,Buy,3.04868,-24.0838,0,171.327,161.012
GIPR,Buy,1.37128,-1.87365,0,161.012,160.257
BSBK,Skip,0.311201,-1.25969,0,160.257,160.257
CRMD,Skip,-0.188338,-7.58364,0,160.257,160.257
VRDN,Buy,3.27168,-43.956,0,160.257,142.647
NTES,Buy,3.16226,1.05053,1,142.647,143.021
VSCO,Buy,5.51,7.22135,1,143.021,145.603
INVX,Short,-1.71949,-3.42466,1,145.603,146.85
PBFS,Buy,1.58425,-24.5667,0,146.85,137.831
MEG,Short,-7.52321,1.35551,0,137.831,137.364
HUT,Short,-16.8304,-35.9568,1,137.364,149.712
LRMR,Buy,0.700677,-19.406,0,149.712,142.448
SMTI,Buy,2.67717,-7.72651,0,142.448,139.697
