Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
TSCO,Short,-2.521,-6.77083,1,100,101.693
MGM,Short,-1.84408,-3.81188,1,101.693,102.662
OUST,Buy,5.73636,25.1809,1,102.662,109.125
EXPI,Short,-5.2155,-9.62053,1,109.125,111.749
ARQT,Buy,8.72283,15.7921,1,111.749,116.161
OTLK,Short,-2.99247,-36.6577,1,116.161,126.807
PSTL,Short,-0.806815,3.8835,0,126.807,125.575
ARVN,Buy,5.26381,14.3171,1,125.575,130.07
AON,Buy,1.20466,2.36371,1,130.07,130.839
BANF,Short,-4.46554,1.24027,0,130.839,130.433
ACLS,Short,-1.70122,-3.60853,1,130.433,131.61
GBCI,Buy,2.63808,2.32308,1,131.61,132.374
NYC,Short,-1.54606,5.92308,0,132.374,130.414
NVNO,Buy,2.89797,-6.79905,0,130.414,128.197
AZ,Buy,4.35714,13.2404,1,128.197,132.441
PKE,Buy,1.74314,2.46231,1,132.441,133.256
HGBL,Short,-5.13978,-14.8955,1,133.256,138.218
MGIC,Buy,12.7459,-2.47412,0,138.218,137.363
EL,Short,-0.685639,5.17159,0,137.363,135.587
EH,Short,-5.68904,-20.7711,1,135.587,142.628
URBN,Buy,1.75032,9.26867,1,142.628,145.933
KHC,Buy,8.42025,5.85059,1,145.933,148.068
OGS,Short,-0.716864,9.7454,0,148.068,144.46
CVU,Buy,0.557924,13.8782,1,144.46,149.472
QD,Buy,12.0217,-4.14201,0,149.472,147.924
SWTX,Buy,63.5293,26.7974,1,147.924,157.834
BRFH,Short,-8.0818,33,0,157.834,144.813
BNGO,Buy,22.8507,8.51064,1,144.813,147.894
SCVL,Short,-2.43897,-0.331565,1,147.894,148.017
ITGR,Buy,4.4864,4.93793,1,148.017,149.844
SPWH,Buy,1.68747,-8.77944,0,149.844,146.555
LUMN,Short,-0.588672,-6.69856,1,146.555,149.009
POAI,Short,-4.02677,-4.34084,1,149.009,150.626
CARG,Short,-4.84511,-11.8311,1,150.626,155.082
BCAT,Buy,0.529861,-2.33846,0,155.082,154.175
CLST,Skip,0.293075,-0.390625,0,154.175,154.175
OXM,Short,-1.04152,-11.3512,1,154.175,158.55
TRDA,Buy,12.1618,11.2782,1,158.55,163.021
CMPO,Buy,3.12717,12.2807,1,163.021,168.026
