Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
ARKO,Buy,1.77177,-0.30581,0,100,99.9235
NFLX,Buy,4.00409,11.7669,1,99.9235,102.863
PLXS,Buy,1.39046,6.46409,1,102.863,104.525
WMS,Buy,1.03225,-6.74576,0,104.525,102.763
CPNG,Buy,5.2655,-9.26871,0,102.763,100.381
ASNS,Buy,22.7834,8.59436,1,100.381,102.538
APT,Buy,4.12014,14.6067,1,102.538,106.283
MP,Short,-0.775943,13.8006,0,106.283,102.616
SPOT,Short,-1.14855,9.95912,0,102.616,100.061
INAB,Short,-1.52672,6.79012,0,100.061,98.3622
IIIN,Skip,0.221781,8.86929,0,98.3622,98.3622
LDOS,Buy,0.653121,1.89087,1,98.3622,98.8271
ISPC,Buy,20.3804,10.7872,1,98.8271,101.492
MPWR,Buy,1.16022,2.0394,1,101.492,102.01
GL,Buy,0.749266,-2.45602,0,102.01,101.383
HTLD,Short,-3.97766,-5.52026,1,101.383,102.783
FNWB,Buy,1.64879,-0.575448,0,102.783,102.635
ULTA,Buy,0.613254,8.18967,1,102.635,104.736
ASTS,Buy,3.67418,-20.5589,0,104.736,99.3529
PM,Buy,0.696592,6.10262,1,99.3529,100.869
EW,Buy,4.04122,1.4575,1,100.869,101.236
BWA,Buy,5.05321,-4.098,0,101.236,100.199
DCTH,Buy,17.5345,-36.3542,0,100.199,91.0925
TE,Buy,1.65372,15.0442,1,91.0925,94.5185
TRS,Short,-4.63802,-11.4044,1,94.5185,97.2133
PCAR,Buy,5.02655,-1.2653,0,97.2133,96.9058
ALLO,Buy,1.46911,-13.7652,0,96.9058,93.571
PFIS,Skip,-0.499826,0.174924,0,93.571,93.571
PRO,Buy,4.98014,19.2593,1,93.571,98.0763
FUSB,Buy,1.33834,1.59443,1,98.0763,98.4672
AM,Buy,0.625018,-8.94249,0,98.4672,96.2658
CACI,Short,-1.40322,-11.8461,1,96.2658,99.1168
INGN,Skip,0.250463,8.6637,0,99.1168,99.1168
ATXS,Short,-2.24174,23.4547,0,99.1168,93.3049
RBA,Buy,1.84267,1.95122,1,93.3049,93.76
HVT,Skip,0.194794,-7.84513,0,93.76,93.76
NFE,Buy,14.8852,25.3952,1,93.76,99.7127
ALEC,Buy,4.86952,47.1556,1,99.7127,111.468
STX,Short,-1.32835,-4.69725,1,111.468,112.777
KN,Buy,5.38949,-7.50323,0,112.777,110.661
FHTX,Buy,7.47402,17.7184,1,110.661,115.563
SABS,Buy,15.9804,75.7009,1,115.563,137.434
BNT,Short,-1.76862,-7.81883,1,137.434,140.12
WALD,Buy,2.59157,18.4146,1,140.12,146.571
MCHX,Short,-1.75093,-23.6287,1,146.571,155.229
CRWD,Buy,2.00491,15.8382,1,155.229,161.375
MMSI,Buy,2.36736,0.460035,1,161.375,161.561
ACLX,Short,-1.94666,-7.51504,1,161.561,164.596
MSA,Skip,-0.150937,-11.2426,0,164.596,164.596
ASLE,Buy,3.58414,-18.7664,0,164.596,156.874
IOSP,Short,-3.72873,-26.9103,1,156.874,167.428
AQMS,Short,-4.86559,-9.91345,1,167.428,171.577
UNB,Skip,0.374547,0.818112,0,171.577,171.577
IIIN,Short,-8.17349,4.83871,0,171.577,169.502
DKNG,Buy,8.75748,-5.10228,0,169.502,167.34
SKLZ,Short,-1.34273,-3.5461,1,167.34,168.823
ASTS,Skip,-0.0188136,13.3705,0,168.823,168.823
FULC,Short,-0.597308,-12.1951,1,168.823,173.97
PSIX,Buy,1.80537,-2.5,0,173.97,172.883
MNKD,Buy,2.58903,-0.353357,0,172.883,172.73
LAMR,Skip,0.246075,-1.09739,0,172.73,172.73
CNMD,Buy,2.4892,4.55175,1,172.73,174.696
PCH,Buy,1.64852,-5.48054,0,174.696,172.302
LFST,Short,-5.33575,-0.757576,1,172.302,172.628
SMWB,Short,-4.13965,10.7235,0,172.628,168.001
VZ,Buy,4.2466,2.54192,1,168.001,169.068
BOOT,Skip,0.335372,-13.3538,0,169.068,169.068
CETX,Buy,12.899,44.5378,1,169.068,187.893
KALU,Short,-0.902393,-2.47278,1,187.893,189.054
DAIO,Buy,3.66195,-4.82315,0,189.054,186.775
NSIT,Buy,17.2142,21.1312,1,186.775,196.642
ADV,Buy,7.07223,-31.0145,0,196.642,181.395
ARQQ,Buy,46.9861,20.4087,1,181.395,190.65
QRHC,Short,-0.742457,8.08416,0,190.65,186.797
TEO,Buy,6.04509,-11.0256,0,186.797,181.648
PBH,Buy,0.903707,-6.2724,0,181.648,178.8
EVLV,Buy,8.67891,-4.58453,0,178.8,176.75
NPWR,Buy,2.50056,-11.7978,0,176.75,171.537
EXPD,Buy,1.19493,-0.131565,0,171.537,171.481
ASIX,Buy,6.66971,-3.18066,0,171.481,170.117
PHVS,Short,-9.05993,-1.66271,1,170.117,170.824
SLI,Buy,12.0043,-3.09084,0,170.824,169.504
MBWM,Buy,13.8518,6.74009,1,169.504,172.361
BLFY,Buy,2.82917,4.37567,1,172.361,174.246
VRA,Buy,0.718421,-13.1922,0,174.246,168.499
HYMC,Short,-1.98872,14.3541,0,168.499,162.453
MNOV,Buy,6.15144,-1.06952,0,162.453,162.018
INGN,Buy,3.76333,11.0869,1,162.018,166.509
SFBC,Buy,0.77188,21.0379,1,166.509,175.267
GH,Buy,18.6395,-1.86052,0,175.267,174.451
ANIK,Short,-1.28197,-4.0404,1,174.451,176.213
HBB,Buy,8.12047,-8.37359,0,176.213,172.525
ATXS,Short,-9.80194,3.51967,0,172.525,171.007
BUSE,Skip,-0.495746,4.6778,0,171.007,171.007
INM,Buy,11.8418,-14.2338,0,171.007,164.921
TUSK,Buy,8.94294,-34.5763,0,164.921,150.665
AMPH,Buy,3.76872,11.106,1,150.665,154.849
MTN,Short,-2.26294,-8.06232,1,154.849,157.97
EVLV,Short,-7.6607,35.6481,0,157.97,143.891
EWTX,Buy,2.00919,0.492611,1,143.891,144.069
