Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
CTRA,Skip,0.119865,3.08333,0,100,100
AVGO,Buy,1.80267,-3.1488,0,100,99.2128
CAPR,Buy,201.048,-15.4265,0,99.2128,95.3865
BOOM,Buy,1.55527,-1.69875,0,95.3865,94.9814
CPS,Buy,7.23148,2.91925,1,94.9814,95.6746
VTEX,Short,-2.24481,-8.16777,1,95.6746,97.6282
SBCF,Buy,1.88813,4.36383,1,97.6282,98.6933
TXNM,Short,-2.46956,-3.95491,1,98.6933,99.6691
AGYS,Short,-0.617772,-4.39252,1,99.6691,100.764
MFA,Buy,0.653224,1.47783,1,100.764,101.136
ANEB,Buy,6.84144,22.0016,1,101.136,106.699
CINF,Short,-0.918233,4.92495,0,106.699,105.385
EYPT,Buy,7.8621,15.1603,1,105.385,109.379
TXMD,Buy,14.2667,3.52941,1,109.379,110.344
TPB,Short,-0.552076,4.28249,0,110.344,109.163
RKT,Buy,3568.24,-12.6984,0,109.163,105.698
HWKN,Buy,0.600563,13.1573,1,105.698,109.174
SIM,Skip,-0.385876,7.15137,0,109.174,109.174
SNYR,Buy,30.2049,-45.304,0,109.174,96.8092
FLYW,Buy,6.27512,16.8333,1,96.8092,100.883
APWC,Short,-5.14496,-14.5455,1,100.883,104.552
ESGR,Buy,1.38572,5.50246,1,104.552,105.99
NPO,Buy,2.45272,-6.33405,0,105.99,104.312
AIRT,Buy,1.73833,-12.7016,0,104.312,100.999
UFCS,Buy,0.737377,-1.90754,0,100.999,100.518
MKC,Short,-0.885122,4.97644,0,100.518,99.267
MNTS,Buy,0.74247,-0.576923,0,99.267,99.1239
MTR,Buy,6.45527,14.2374,1,99.1239,102.652
BRID,Short,-2.93696,-0.896861,1,102.652,102.882
ACTG,Buy,3.40277,-12.8995,0,102.882,99.5644
RRC,Buy,1.18587,1.13767,1,99.5644,99.8475
FRPH,Buy,2.58117,2.00663,1,99.8475,100.348
FWRG,Short,-3.83392,6.91964,0,100.348,98.6125
AMAT,Buy,2.44001,9.9026,1,98.6125,101.054
ACET,Skip,0.346853,-15.5985,0,101.054,101.054
PSNL,Buy,6.31797,22.6471,1,101.054,106.775
