Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
AGM,Buy,3.06107,-1.86422,0,100,99.5339
VNRX,Buy,3.84194,-18.4127,0,99.5339,94.9522
LXEH,Short,-47.6808,-32.638,1,94.9522,102.7
BCLI,Short,-1.92614,11.2861,0,102.7,99.8022
DK,Short,-5.70367,-12.7273,1,99.8022,102.978
AUID,Buy,2.56533,-2,0,102.978,102.463
NAAS,Skip,0.474579,3.34015,0,102.463,102.463
BCYC,Buy,27.2926,34.1693,1,102.463,111.215
PINS,Buy,4.36504,-13.207,0,111.215,107.543
APVO,Short,-2.2819,-3.86473,1,107.543,108.582
PHAT,Buy,7.7071,-25.1256,0,108.582,101.762
HYFM,Short,-1.46065,-13.8393,1,101.762,105.283
CL,Buy,0.88237,-2.39674,0,105.283,104.652
GTES,Buy,3.44522,-0.174368,0,104.652,104.606
ACLS,Skip,-0.479004,13.4326,0,104.606,104.606
MIST,Buy,5.82898,13.6508,1,104.606,108.176
OFLX,Buy,1.3235,0.686222,1,108.176,108.362
FEMY,Buy,1.10255,2.77778,1,108.362,109.114
ESQ,Buy,1.28277,-1.19585,0,109.114,108.788
NTRP,Short,-4.0132,-21.9844,1,108.788,114.767
NWG,Skip,-0.018944,-10,0,114.767,114.767
SUN,Skip,-0.485374,6.46861,0,114.767,114.767
EDSA,Skip,-0.0351843,6.89129,0,114.767,114.767
NVAX,Buy,3.63232,-5.64972,0,114.767,113.146
OSS,Buy,2.40423,-3.61446,0,113.146,112.124
BXMT,Buy,14.7265,-20.8754,0,112.124,106.272
OPHC,Buy,3.57957,-72.2807,0,106.272,87.0686
CXAI,Buy,26.0245,-8.19672,0,87.0686,85.2844
MRM,Buy,16.027,13.3846,1,85.2844,88.1382
AKBA,Buy,9.57433,-5.2356,0,88.1382,86.9845
SBFG,Skip,0.0857991,1.05198,0,86.9845,86.9845
ADMA,Buy,1.33053,37.8066,1,86.9845,95.206
FN,Short,-1.06738,-12.2128,1,95.206,98.1129
SBGI,Short,-2.71849,0.465271,0,98.1129,97.9987
ALRM,Skip,-0.36501,-5.29111,0,97.9987,97.9987
AAOI,Buy,4.42026,-18.5304,0,97.9987,93.4589
COSM,Buy,2.24027,0.10238,1,93.4589,93.4828
QRHC,Buy,5.17556,0,0,93.4828,93.4828
NEGG,Short,-15.6501,-20.297,1,93.4828,98.2263
GHRS,Buy,0.561045,-15.5172,0,98.2263,94.4158
FHI,Buy,1.16735,-1.92333,0,94.4158,93.9619
KR,Buy,1.89461,-0.459137,0,93.9619,93.854
GNL,Buy,1.24795,-2.27513,0,93.854,93.3202
HOFV,Buy,2.91353,-6.04027,0,93.3202,91.911
CQP,Short,-5.01264,-2.37772,1,91.911,92.4573
QBTS,Buy,12.0762,-18.239,0,92.4573,88.2415
BRTX,Buy,3.56732,-6.25,0,88.2415,86.8627
LTC,Buy,1.16882,-7.9282,0,86.8627,85.1411
LOMA,Buy,6.91415,4.19643,1,85.1411,86.0343
ORGN,Buy,3.95375,-4.44785,0,86.0343,85.0776
MTSI,Buy,2.16632,-2.25663,0,85.0776,84.5976
BCPC,Buy,4.60431,-2.17532,0,84.5976,84.1376
MVBF,Buy,0.920772,-0.392157,0,84.1376,84.0551
SEIC,Buy,2.28435,15.2107,1,84.0551,87.2514
ZEO,Skip,0.155792,0.392157,0,87.2514,87.2514
NOG,Short,-6.22206,-18.0549,1,87.2514,91.1897
GHI,Buy,1.03812,0.798403,1,91.1897,91.3718
BKU,Buy,2.70365,2.11706,1,91.3718,91.8554
AI,Buy,11.0645,-3.57425,0,91.8554,91.0346
TEO,Short,-3.89294,4.58716,0,91.0346,89.9906
CSAN,Short,-4.13111,3.93822,0,89.9906,89.1046
LUCD,Buy,22.8067,-10.7759,0,89.1046,86.7041
NVR,Buy,1.32319,-0.878661,0,86.7041,86.5137
AXSM,Buy,4.08825,2.84882,1,86.5137,87.1298
AUB,Skip,-0.181527,-7.63402,0,87.1298,87.1298
NFBK,Buy,8.28587,7.16814,1,87.1298,88.6912
BCSF,Buy,2.02495,2.37179,1,88.6912,89.2171
ALDX,Skip,-0.424246,0.636132,0,89.2171,89.2171
LOCL,Buy,16.6134,4.08491,1,89.2171,90.1282
