Ticker,Decision,Predicted_EV,Actual_Return,Win,Wallet_Before,Wallet_After
DWTX,Buy,8.07804,-37.4034,0,112.379,101.87
KREF,Short,-1.94069,-2.38663,1,101.87,102.478
MYPS,Skip,-0.216796,5.46875,0,102.478,102.478
AMAL,Buy,1.81209,18.6217,1,102.478,107.249
FLXS,Buy,6.94825,18.2437,1,107.249,112.141
BGC,Short,-5.29247,2.84091,0,112.141,111.344
FGEN,Short,-0.501502,-11.3195,1,111.344,114.495
LKQ,Buy,0.603979,-0.247036,0,114.495,114.424
AMZN,Buy,7.41395,35.0826,1,114.424,124.46
AAOI,Buy,6.76761,-7.86222,0,124.46,122.014
KOP,Buy,4.28706,-2.71572,0,122.014,121.185
CHX,Skip,0.274413,9.08219,0,121.185,121.185
GBIO,Short,-1.54498,4.97738,0,121.185,119.677
INSW,Short,-2.30632,10.1571,0,119.677,116.638
MCRI,Short,-0.750926,1.82389,0,116.638,116.107
MWA,Buy,0.872796,5.76923,1,116.107,117.781
MRVI,Buy,11.5293,14.2178,1,117.781,121.968
MLSS,Short,-4.97214,0,0,121.968,121.968
VTR,Skip,0.13381,3.42924,0,121.968,121.968
WWR,Buy,1.44307,-2.24033,0,121.968,121.285
ALLY,Skip,0.055029,-17.9863,0,121.285,121.285
STNG,Buy,4.24587,-0.451603,0,121.285,121.148
TRDA,Buy,6.85569,-0.131579,0,121.148,121.108
MGM,Skip,0.163404,-1.78754,0,121.108,121.108
CKPT,Short,-4.67202,8.92857,0,121.108,118.405
GUG,Skip,-0.394207,-0.128866,0,118.405,118.405
RRBI,Buy,0.834343,-2.97826,0,118.405,117.523
FCCO,Buy,0.990621,-4.89655,0,117.523,116.084
CMBM,Buy,9.04632,-14.5244,0,116.084,111.869
ONCY,Short,-9.72923,-18.4947,1,111.869,117.042
NRT,Buy,0.840515,-0.519481,0,117.042,116.89
PBHC,Buy,0.655712,1.13872,1,116.89,117.222
JG,Skip,-0.154977,-1.01695,0,117.222,117.222
TRNS,Buy,0.564677,-1.99005,0,117.222,116.639
ALG,Buy,2.44024,-1.99501,0,116.639,116.057
LPX,Buy,3.76188,-14.7097,0,116.057,111.789
GEG,Buy,1.4399,-2.6738,0,111.789,111.042
NBXG,Buy,1.47746,-1.64191,0,111.042,110.586
IIIN,Short,-2.48414,0.582751,0,110.586,110.425
NI,Buy,8.65502,6.67244,1,110.425,112.267
REXR,Skip,-0.350874,-3.63761,0,112.267,112.267
OGS,Skip,-0.323479,-1.44928,0,112.267,112.267
CPRT,Short,-3.22246,-4.42422,1,112.267,113.509
SEMR,Buy,9.62312,16.5928,1,113.509,118.218
PVBC,Buy,9.2803,-9.21986,0,118.218,115.493
EPSN,Short,-1.6918,1.6129,0,115.493,115.027
EVRI,Buy,0.877661,2.74049,1,115.027,115.815
EEIQ,Short,-1.77688,13.8462,0,115.815,111.806
KAVL,Buy,5.02465,-12.5,0,111.806,108.312
BWLP,Short,-0.895688,-5.80913,1,108.312,109.885
NL,Short,-0.837439,-3.15648,1,109.885,110.752
ALRM,Buy,1.13721,9.49309,1,110.752,113.381
BFLY,Skip,0.0287706,-8.93372,0,113.381,113.381
SON,Buy,4.94935,-1.5655,0,113.381,112.937
AXON,Buy,1.85183,-27.0597,0,112.937,105.297
MRKR,Short,-2.43359,13.7255,0,105.297,101.684
ANIP,Buy,9.74885,11.2,1,101.684,104.531
UNH,Buy,0.51167,6.59568,1,104.531,106.255
SLGN,Buy,1.27346,3.7242,1,106.255,107.244
ARGX,Short,-1.88937,-4.27614,1,107.244,108.39
GAIN,Skip,-0.0918792,1.87416,0,108.39,108.39
EFSC,Buy,2.63022,1.41428,1,108.39,108.774
